No.,IPV,Time,Source,Destination,Source Port,Destination Port,Length,Protocol,Human
2645,6,7.373467,3353877079,3232281142,443,49773,1506,TCP,0
2646,4,7.373467,3353877079,3232281142,443,49773,1506,TCP,0
2647,6,7.373467,3353877079,3232281142,443,49773,1506,TCP,0
2648,6,7.373823,3232281142,3353877079,49773,443,54,TCP,0
2649,6,7.373892,3353877079,3232281142,443,49773,1506,TLSv1.2,1
2650,6,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2651,6,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2652,6,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2653,6,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2654,4,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2655,6,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2656,6,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2657,4,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2658,6,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2659,6,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2660,4,7.373892,3353877079,3232281142,443,49773,1506,TLSv1.2,1
2661,4,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2662,6,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2663,4,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2664,6,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2665,6,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2666,6,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2667,4,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2668,6,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2669,6,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2670,4,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2671,6,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2672,6,7.373892,3353877079,3232281142,443,49773,431,TLSv1.2,0
2673,6,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2674,4,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2675,6,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2676,6,7.373892,580244451,3232281142,443,65448,449,TLSv1.2,1
2677,6,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2678,6,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2679,4,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2680,6,7.373892,3353877079,3232281142,443,49773,1506,TCP,0
2681,4,7.374078,3232281142,3353877079,49773,443,54,TCP,0
2682,6,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2683,6,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2684,4,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2685,4,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2686,4,7.37413,3353877079,3232281142,443,49773,1506,TLSv1.2,1
2687,4,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2688,4,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2689,6,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2690,4,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2691,4,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2692,6,7.37413,3353877079,3232281142,443,49773,1229,TLSv1.2,1
2693,4,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2694,6,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2695,6,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2696,4,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2697,6,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2698,4,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2699,4,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2700,6,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2701,6,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2702,4,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2703,4,7.37413,3353877079,3232281142,443,49773,1506,TLSv1.2,1
2704,6,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2705,6,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2706,4,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2707,6,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2708,4,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2709,4,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2710,6,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2711,4,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2712,4,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2713,4,7.37413,3353877079,3232281142,443,49773,1506,TCP,0
2714,6,7.374385,3232281142,3353877079,49773,443,54,TCP,0
2715,4,7.374453,3353877079,3232281142,443,49773,634,TLSv1.2,1
2716,4,7.374471,3232281142,3353877079,49773,443,54,TCP,0
2717,6,7.374491,2540012119,3232281142,443,49799,674,TCP,0
2718,6,7.374514,3232281142,2540012119,49799,443,66,TCP,0
2719,4,7.381863,3232281142,3353877079,49784,443,554,TLSv1.2,0
2720,6,7.386402,3353877079,3232281142,443,49784,54,TCP,0
2721,4,7.392569,3232281142,3353877079,49773,443,641,TLSv1.2,0
2722,6,7.393064,3232281142,3353877079,49773,443,644,TLSv1.2,0
2723,4,7.393493,3232281142,3353877079,49773,443,640,TLSv1.2,0
2724,4,7.396993,3353877079,3232281142,443,49773,54,TCP,0
2725,6,7.397266,3353877079,3232281142,443,49773,54,TCP,0
2726,6,7.398301,3353877079,3232281142,443,49773,54,TCP,0
2727,4,7.399494,3232281142,1746043628,49768,443,146,TLSv1.3,1
2728,4,7.399606,3232281142,1746043628,49768,443,85,TLSv1.3,1
2729,4,7.39965,3232281142,1746043628,49768,443,479,TLSv1.3,1
2730,6,7.400005,3232281142,580244451,49499,443,54,TCP,0
2731,6,7.401314,3232281142,1249755489,49796,443,136,TLSv1.3,1
2732,4,7.401449,3232281142,1249755489,49796,443,135,TLSv1.3,1
2733,4,7.401765,3232281142,1249755489,49796,443,135,TLSv1.3,1
2734,4,7.405416,3353877079,3232281142,443,49773,1506,TCP,0
2735,6,7.405416,3353877079,3232281142,443,49773,1506,TCP,0
2736,6,7.405416,3353877079,3232281142,443,49773,1506,TCP,0
2737,6,7.405416,3353877079,3232281142,443,49773,1506,TCP,0
2738,4,7.405416,3353877079,3232281142,443,49773,1506,TCP,0
2739,6,7.405416,3353877079,3232281142,443,49773,1506,TCP,0
2740,4,7.405416,3353877079,3232281142,443,49773,1506,TCP,0
2741,6,7.405416,3353877079,3232281142,443,49773,1506,TCP,0
2742,4,7.405416,3353877079,3232281142,443,49773,1506,TCP,0
2743,6,7.405416,3353877079,3232281142,443,49773,1506,TCP,0
2744,6,7.405416,3353877079,3232281142,443,49773,1506,TCP,0
2745,4,7.405416,3353877079,3232281142,443,49773,1506,TLSv1.2,1
2746,6,7.405416,3353877079,3232281142,443,49773,1506,TCP,0
2747,4,7.405416,3353877079,3232281142,443,49773,1506,TCP,0
2748,4,7.405416,3353877079,3232281142,443,49773,1506,TCP,0
2749,6,7.405416,3353877079,3232281142,443,49773,1506,TCP,0
2750,6,7.405416,3353877079,3232281142,443,49773,1506,TCP,0
2751,4,7.405416,3353877079,3232281142,443,49773,1506,TCP,0
2752,4,7.405416,3353877079,3232281142,443,49773,1506,TCP,0
2753,6,7.405674,3232281142,3353877079,49773,443,54,TCP,0
2754,6,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2755,4,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2756,4,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2757,4,7.406285,3353877079,3232281142,443,49773,1506,TLSv1.2,1
2758,6,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2759,6,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2760,4,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2761,4,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2762,4,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2763,6,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2764,6,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2765,4,7.406285,3353877079,3232281142,443,49773,451,TLSv1.2,1
2766,4,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2767,4,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2768,4,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2769,6,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2770,6,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2771,4,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2772,6,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2773,4,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2774,4,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2775,4,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2776,6,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2777,6,7.406285,3353877079,3232281142,443,49773,1506,TLSv1.2,1
2778,4,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2779,4,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2780,4,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2781,6,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2782,4,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2783,6,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2784,6,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2785,6,7.406285,3353877079,3232281142,443,49773,1506,TCP,0
2786,6,7.406671,3232281142,3353877079,49773,443,54,TCP,0
2787,4,7.406735,3353877079,3232281142,443,49773,1506,TCP,0
2788,4,7.406735,3353877079,3232281142,443,49773,1506,TCP,0
2789,4,7.406735,3353877079,3232281142,443,49773,1506,TLSv1.2,1
2790,4,7.406735,3353877079,3232281142,443,49773,1506,TCP,0
2791,6,7.406735,3353877079,3232281142,443,49773,1506,TCP,0
2792,4,7.406735,3353877079,3232281142,443,49773,1506,TCP,0
2793,4,7.406735,3353877079,3232281142,443,49773,1506,TCP,0
2794,4,7.406735,3353877079,3232281142,443,49773,1506,TCP,0
2795,4,7.406735,3353877079,3232281142,443,49773,1506,TCP,0
2796,6,7.406735,3353877079,3232281142,443,49773,1506,TCP,0
2797,6,7.406735,3353877079,3232281142,443,49773,1506,TCP,0
2798,4,7.406735,3353877079,3232281142,443,49773,1506,TCP,0
2799,6,7.406851,3232281142,3353877079,49773,443,54,TCP,0
2800,6,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2801,6,7.408048,3353877079,3232281142,443,49773,1506,TLSv1.2,1
2802,4,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2803,6,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2804,6,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2805,4,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2806,6,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2807,4,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2808,4,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2809,6,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2810,6,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2811,4,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2812,6,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2813,4,7.408048,3353877079,3232281142,443,49773,1506,TLSv1.2,1
2814,6,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2815,4,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2816,6,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2817,4,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2818,4,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2819,6,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2820,4,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2821,4,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2822,4,7.408048,3353877079,3232281142,443,49773,111,TLSv1.2,1
2823,6,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2824,6,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2825,4,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2826,6,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2827,6,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2828,6,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2829,6,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2830,4,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2831,4,7.408048,3353877079,3232281142,443,49773,1506,TCP,0
2832,6,7.408356,3232281142,3353877079,49773,443,54,TCP,0
2833,6,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2834,6,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2835,4,7.408452,3353877079,3232281142,443,49773,1506,TLSv1.2,1
2836,6,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2837,4,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2838,6,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2839,4,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2840,4,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2841,6,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2842,6,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2843,6,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2844,4,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2845,6,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2846,4,7.408452,3353877079,3232281142,443,49773,1506,TLSv1.2,1
2847,4,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2848,6,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2849,4,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2850,6,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2851,6,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2852,6,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2853,4,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2854,4,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2855,6,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2856,6,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2857,4,7.408452,3353877079,3232281142,443,49773,1506,TLSv1.2,1
2858,4,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2859,4,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2860,4,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2861,4,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2862,6,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2863,6,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2864,4,7.408452,3353877079,3232281142,443,49773,1506,TCP,0
2865,6,7.408673,3232281142,3353877079,49773,443,54,TCP,0
2866,4,7.408711,3353877079,3232281142,443,49773,1506,TCP,0
2867,4,7.408711,3353877079,3232281142,443,49773,1506,TCP,0
2868,4,7.408711,3353877079,3232281142,443,49773,1506,TCP,0
2869,4,7.408711,3353877079,3232281142,443,49773,1506,TCP,0
2870,4,7.408747,3232281142,3353877079,49773,443,54,TCP,0
2871,4,7.409989,3353877079,3232281142,443,49773,1506,TLSv1.2,0
2872,6,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2873,4,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2874,6,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2875,6,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2876,4,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2877,4,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2878,4,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2879,4,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2880,4,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2881,4,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2882,4,7.409989,3353877079,3232281142,443,49773,1506,TLSv1.2,1
2883,4,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2884,6,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2885,6,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2886,4,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2887,6,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2888,4,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2889,6,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2890,6,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2891,6,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2892,4,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2893,4,7.409989,3353877079,3232281142,443,49773,1506,TLSv1.2,1
2894,6,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2895,6,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2896,6,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2897,4,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2898,4,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2899,6,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2900,6,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2901,6,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2902,4,7.409989,3353877079,3232281142,443,49773,1506,TCP,0
2903,6,7.410247,3232281142,3353877079,49773,443,54,TCP,0
2904,6,7.410301,3353877079,3232281142,443,49773,1506,TCP,0
2905,4,7.410301,3353877079,3232281142,443,49773,1506,TCP,0
2906,6,7.410301,3353877079,3232281142,443,49773,1506,TLSv1.2,1
2907,6,7.410301,3353877079,3232281142,443,49773,1506,TCP,0
2908,6,7.410301,3353877079,3232281142,443,49773,1506,TCP,0
2909,4,7.410301,3353877079,3232281142,443,49773,1506,TCP,0
2910,6,7.410301,3353877079,3232281142,443,49773,1506,TCP,0
2911,6,7.410301,3353877079,3232281142,443,49773,1506,TCP,0
2912,4,7.410301,3353877079,3232281142,443,49773,1506,TCP,0
2913,6,7.410301,3353877079,3232281142,443,49773,1506,TCP,0
2914,4,7.410301,3353877079,3232281142,443,49773,1506,TCP,0
2915,6,7.410301,3353877079,3232281142,443,49773,1506,TCP,0
2916,6,7.410301,3353877079,3232281142,443,49773,1506,TCP,0
2917,4,7.410301,3353877079,3232281142,443,49773,1506,TLSv1.2,0
2918,6,7.410301,3353877079,3232281142,443,49773,1506,TCP,0
2919,4,7.410301,1746043628,3232281142,443,49768,85,TLSv1.3,1
2920,6,7.410301,3353877079,3232281142,443,49773,1506,TCP,0
2921,6,7.410301,3353877079,3232281142,443,49773,1506,TCP,0
2922,4,7.410301,3353877079,3232281142,443,49773,1506,TCP,0
2923,6,7.410301,3353877079,3232281142,443,49773,1506,TCP,0
2924,6,7.410301,3353877079,3232281142,443,49773,1506,TCP,0
2925,6,7.410301,3353877079,3232281142,443,49773,1506,TCP,0
2926,4,7.410301,3353877079,3232281142,443,49773,1506,TCP,0
2927,4,7.410301,3353877079,3232281142,443,49773,1506,TCP,0
2928,4,7.410301,3353877079,3232281142,443,49773,1506,TCP,0
2929,6,7.410301,3353877079,3232281142,443,49773,1506,TLSv1.2,1
2930,4,7.410301,3353877079,3232281142,443,49773,1506,TCP,0
2931,6,7.410301,3353877079,3232281142,443,49773,1506,TCP,0
2932,6,7.410301,3353877079,3232281142,443,49773,1506,TCP,0
2933,4,7.410301,3353877079,3232281142,443,49773,1506,TCP,0
2934,6,7.410301,3353877079,3232281142,443,49773,1506,TCP,0
2935,6,7.410301,1746043628,3232281142,443,49768,54,TCP,0
2936,4,7.410661,3232281142,3353877079,49773,443,54,TCP,0
2937,4,7.41071,3353877079,3232281142,443,49773,1506,TCP,0
2938,6,7.41071,3353877079,3232281142,443,49773,1506,TCP,0
2939,4,7.41071,3353877079,3232281142,443,49773,1506,TCP,0
2940,4,7.41071,3353877079,3232281142,443,49773,1506,TCP,0
2941,4,7.41071,3353877079,3232281142,443,49773,1506,TCP,0
2942,6,7.41071,3353877079,3232281142,443,49773,1506,TCP,0
2943,4,7.41071,3353877079,3232281142,443,49773,1506,TLSv1.2,1
2944,4,7.41071,3353877079,3232281142,443,49773,1506,TCP,0
2945,6,7.41071,3353877079,3232281142,443,49773,1506,TCP,0
2946,6,7.41071,3353877079,3232281142,443,49773,1506,TCP,0
2947,4,7.41071,3353877079,3232281142,443,49773,1506,TCP,0
2948,6,7.41071,3353877079,3232281142,443,49773,913,TLSv1.2,1
2949,4,7.41071,1249755489,3232281142,443,49796,54,TCP,0
2950,6,7.41071,1249755489,3232281142,443,49796,54,TCP,0
2951,4,7.41071,1249755489,3232281142,443,49796,54,TCP,0
2952,6,7.410829,3232281142,3353877079,49773,443,54,TCP,0
2953,4,7.411722,1249755489,3232281142,443,49796,132,TLSv1.3,1
2954,6,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2955,6,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2956,6,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2957,6,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2958,6,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2959,4,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2960,6,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2961,6,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2962,4,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2963,6,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2964,4,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2965,6,7.411722,1249755489,3232281142,443,49796,101,TLSv1.3,1
2966,4,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2967,4,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2968,4,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2969,6,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2970,4,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2971,6,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2972,4,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2973,6,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2974,4,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2975,6,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2976,6,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2977,4,7.411722,1249755489,3232281142,443,49796,1297,TLSv1.3,1
2978,6,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2979,6,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2980,4,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2981,6,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2982,4,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2983,4,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2984,4,7.411722,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2985,4,7.411758,3232281142,3353877079,49773,443,648,TLSv1.2,0
2986,6,7.412081,3232281142,1249755489,49796,443,54,TCP,0
2987,4,7.412134,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2988,6,7.412134,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2989,4,7.412134,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2990,6,7.412134,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2991,4,7.412134,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2992,4,7.412134,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2993,4,7.412134,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2994,4,7.412134,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2995,4,7.412134,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2996,4,7.412134,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2997,4,7.412134,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2998,6,7.412134,1249755489,3232281142,443,49796,1466,TLSv1.3,1
2999,4,7.412134,1249755489,3232281142,443,49796,1466,TLSv1.3,1
3000,6,7.412134,1249755489,3232281142,443,49796,1466,TLSv1.3,1
3001,4,7.412134,1249755489,3232281142,443,49796,1466,TLSv1.3,1
