ipv,deltatime,src,dst,srcport,dstport,length,proto,human
4,0.002541,3232281142,3232281089,49870,53,54,6,0
4,0.002355,3232281142,3232281089,49871,53,54,6,0
4,0.000568,3232281142,3232281089,49870,53,56,6,0
4,0.000549,3232281142,3232281089,49871,53,56,6,0
4,0.000025,3232281142,3232281089,49870,53,87,6,0
4,0.000038,3232281142,3232281089,49871,53,87,6,0
4,0.002619,3232281089,3232281142,53,49870,54,6,0
4,0.002619,3232281089,3232281142,53,49871,54,6,0
4,0.000000,3232281089,3232281142,53,49870,54,6,0
4,0.000000,3232281089,3232281142,53,49871,54,6,0
4,0.009041,3232281142,1249755582,49350,443,769,6,1
4,0.000060,3232281142,1249755582,49350,443,1466,6,0
4,0.000000,3232281142,1249755582,49350,443,1466,6,0
4,0.000000,3232281142,1249755582,49350,443,1466,6,0
4,0.000000,3232281142,1249755582,49350,443,1466,6,0
4,0.000000,3232281142,1249755582,49350,443,1466,6,0
4,0.000000,3232281142,1249755582,49350,443,722,6,1
4,0.000173,3232281142,1249755582,49350,443,89,6,1
4,0.002629,3232281089,3232281142,53,49870,185,6,0
4,0.613953,1249755582,3232281142,443,49350,54,6,0
4,0.004850,3232281142,3232281089,49870,53,54,6,0
4,0.004658,3232281089,3232281142,53,49871,139,6,0
4,0.000000,3232281142,1249755493,49872,443,66,6,0
4,0.006972,3232281142,3232281089,49871,53,54,6,0
4,0.003274,3232281089,3232281142,53,49870,54,6,0
4,0.003274,1249755582,3232281142,443,49350,54,6,0
4,0.003078,3232281142,3232281089,49870,53,54,6,0
4,0.001375,1249755582,3232281142,443,49350,54,6,0
4,0.000000,1249755582,3232281142,443,49350,54,6,0
4,0.000000,1249755582,3232281142,443,49350,54,6,0
4,0.000000,1249755582,3232281142,443,49350,54,6,0
4,0.000000,1249755582,3232281142,443,49350,54,6,0
4,0.000000,1249755582,3232281142,443,49350,54,6,0
4,0.000000,1249755582,3232281142,443,49350,54,6,0
4,0.007054,3232281089,3232281142,53,49871,54,6,0
4,0.000000,1249755493,3232281142,443,49872,66,6,0
4,0.006806,3232281142,1249755493,49872,443,54,6,0
4,0.006688,3232281142,3232281089,49871,53,54,6,0
4,0.001440,3232281142,1249755493,49872,443,589,6,0
4,0.007341,1249755493,3232281142,443,49872,54,6,0
4,0.001447,1249755493,3232281142,443,49872,1466,6,0
4,0.000000,1249755493,3232281142,443,49872,1466,6,0
4,0.000000,1249755493,3232281142,443,49872,1466,6,0
4,0.000000,1249755493,3232281142,443,49872,1466,6,0
4,0.000000,1249755493,3232281142,443,49872,1211,6,1
4,0.007218,3232281142,1249755493,49872,443,54,6,0
4,0.000512,3232281142,1249755493,49872,443,118,6,0
4,0.007303,1249755493,3232281142,443,49872,668,6,0
4,0.049248,3232281142,1249755493,49872,443,54,6,0
4,0.065481,1249755582,3232281142,443,49350,409,6,1
4,0.000000,1249755582,3232281142,443,49350,1466,6,1
4,0.000000,1249755582,3232281142,443,49350,1466,6,1
4,0.072558,3232281142,1249755582,49350,443,54,6,0
4,0.000134,1249755582,3232281142,443,49350,1466,6,1
4,0.000074,3232281142,1249755582,49350,443,54,6,0
4,0.001000,1249755582,3232281142,443,49350,1466,6,1
4,0.000000,1249755582,3232281142,443,49350,1466,6,1
4,0.000000,1249755582,3232281142,443,49350,1466,6,1
4,0.000000,1249755582,3232281142,443,49350,1115,6,1
4,0.000000,1249755582,3232281142,443,49350,1466,6,1
4,0.000000,1249755582,3232281142,443,49350,1466,6,1
4,0.000000,1249755582,3232281142,443,49350,1466,6,1
4,0.001048,3232281142,1249755582,49350,443,54,6,0
4,0.000200,1249755582,3232281142,443,49350,1466,6,1
4,0.000000,1249755582,3232281142,443,49350,582,6,1
4,0.000144,3232281142,1249755582,49350,443,54,6,0
4,0.000791,1249755582,3232281142,443,49350,117,6,0
4,0.000000,1249755582,3232281142,443,49350,93,6,1
4,0.000797,3232281142,1249755582,49350,443,54,6,0
4,0.000671,3232281142,1249755582,49350,443,93,6,1
4,0.013028,1249755582,3232281142,443,49350,54,6,0
4,0.446742,3232281142,2902291551,49357,443,142,6,1
4,0.000080,3232281142,2902291551,49357,443,109,6,1
4,0.445746,2902291551,3232281142,443,49357,54,6,0
4,0.001131,2902291551,3232281142,443,49357,54,6,0
4,0.205529,3232281142,3512060521,49338,443,1466,6,1
4,0.000000,3232281142,3512060521,49338,443,1466,6,0
4,0.000000,3232281142,3512060521,49338,443,777,6,1
4,0.000000,3232281142,3232281089,49873,53,66,6,0
4,0.000000,3232281142,3232281089,49874,53,66,6,0
4,0.000000,3232281142,3512060826,49377,443,1466,6,0
4,0.000000,3232281142,3512060826,49377,443,1169,6,1
4,0.000046,3232281142,3512060826,49377,443,93,6,1
4,0.004040,3232281142,3512060521,49338,443,1466,6,1
4,0.000000,3232281142,3512060521,49338,443,1466,6,0
4,0.000000,3232281142,3512060521,49338,443,219,6,1
4,0.000000,3232281142,3512060756,49376,443,1466,6,1
4,0.000000,3232281142,3512060756,49376,443,1466,6,0
4,0.000000,3232281142,3512060756,49376,443,1466,6,0
4,0.000000,3232281142,3512060756,49376,443,237,6,1
4,0.000038,3232281142,3512060756,49376,443,93,6,1
4,0.000000,3232281089,3232281142,53,49873,66,6,0
4,0.000000,3232281089,3232281142,53,49874,66,6,0
4,0.007880,3232281142,3232281089,49873,53,54,6,0
4,0.007698,3232281142,3232281089,49874,53,54,6,0
4,0.000638,3232281142,3232281089,49874,53,56,6,0
4,0.000016,3232281142,3232281089,49874,53,98,6,0
4,0.000682,3232281142,3232281089,49873,53,56,6,0
4,0.000019,3232281142,3232281089,49873,53,98,6,0
4,0.039044,2902291551,3232281142,443,49357,131,6,1
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.000000,2902291551,3232281142,443,49357,113,6,1
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.210218,3512060521,3232281142,443,49338,54,6,0
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.000000,2902291551,3232281142,443,49357,1292,6,1
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.000000,2902291551,3232281142,443,49357,1466,6,1
4,0.050067,3232281142,2902291551,49357,443,54,6,0
4,0.000359,2902291551,3232281142,443,49357,1445,6,1
4,0.000000,2902291551,3232281142,443,49357,321,6,0
4,0.000000,3512060826,3232281142,443,49377,54,6,0
4,0.000000,3512060826,3232281142,443,49377,54,6,0
4,0.000000,3512060826,3232281142,443,49377,54,6,0
4,0.000000,3512060826,3232281142,443,49377,93,6,1
4,0.000359,3512060521,3232281142,443,49338,54,6,0
4,0.002664,3232281089,3232281142,53,49874,54,6,0
4,0.000112,3232281142,2902291551,49357,443,54,6,0
4,0.000383,3232281142,2902291551,49357,443,93,6,1
4,0.008344,3232281089,3232281142,53,49874,54,6,0
4,0.008344,3512060521,3232281142,443,49338,54,6,0
4,0.011008,3232281089,3232281142,53,49873,54,6,0
4,0.008344,3512060826,3232281142,443,49377,121,6,1
4,0.000000,3232281089,3232281142,53,49873,54,6,0
4,0.000000,3512060826,3232281142,443,49377,85,6,1
4,0.000000,3512060826,3232281142,443,49377,93,6,1
4,0.000000,3512060756,3232281142,443,49376,54,6,0
4,0.000000,3512060756,3232281142,443,49376,54,6,0
4,0.000000,3512060756,3232281142,443,49376,93,6,1
4,0.000000,3232281089,3232281142,53,49874,157,6,0
4,0.000000,3232281089,3232281142,53,49873,196,6,0
4,0.017061,3232281142,3512060826,49377,443,54,6,0
4,0.000211,3232281142,3512060826,49377,443,93,6,1
4,0.010689,3232281142,3232281089,49874,53,54,6,0
4,0.010811,3232281142,3232281089,49873,53,54,6,0
4,0.554142,3232281142,1249755531,49384,443,627,6,0
4,0.000044,3232281142,1249755531,49384,443,93,6,1
4,0.000031,3232281142,1249755531,49384,443,157,6,1
4,0.000025,3232281142,1249755531,49384,443,157,6,1
4,0.000023,3232281142,1249755531,49384,443,157,6,1
4,0.000023,3232281142,1249755531,49384,443,157,6,1
4,0.000022,3232281142,1249755531,49384,443,171,6,1
4,0.010276,2902291551,3232281142,443,49357,54,6,0
4,0.004218,3232281089,3232281142,53,49874,54,6,0
4,0.004218,3232281089,3232281142,53,49873,54,6,0
4,0.003750,3232281142,3232281089,49873,53,54,6,0
4,0.003914,3232281142,3232281089,49874,53,54,6,0
4,0.554117,1249755531,3232281142,443,49384,54,6,0
4,0.000000,1249755531,3232281142,443,49384,54,6,0
4,0.000000,1249755531,3232281142,443,49384,54,6,0
4,0.000000,1249755531,3232281142,443,49384,54,6,0
4,0.000000,1249755531,3232281142,443,49384,54,6,0
4,0.000000,1249755531,3232281142,443,49384,54,6,0
4,0.000000,1249755531,3232281142,443,49384,54,6,0
4,0.000000,1249755531,3232281142,443,49384,93,6,1
4,0.009817,3512060521,3232281142,443,49338,283,6,1
4,0.000000,3512060521,3232281142,443,49338,85,6,1
4,0.000000,3512060521,3232281142,443,49338,93,6,1
4,0.002286,1249755531,3232281142,443,49384,454,6,1
4,0.000000,1249755531,3232281142,443,49384,1444,6,1
4,0.000000,1249755531,3232281142,443,49384,198,6,1
4,0.000000,1249755531,3232281142,443,49384,1439,6,1
4,0.024810,3232281142,3512060521,49338,443,54,6,0
4,0.008647,3232281142,1249755531,49384,443,54,6,0
4,0.000429,3232281142,1249755531,49384,443,93,6,1
4,0.000343,3232281142,1249755531,49384,443,89,6,1
4,0.002668,3232281142,3512060521,49338,443,93,6,1
4,0.004862,1249755531,3232281142,443,49384,154,6,1
4,0.000000,1249755531,3232281142,443,49384,1193,6,1
4,0.000000,1249755531,3232281142,443,49384,182,6,1
4,0.014679,3512060826,3232281142,443,49377,54,6,0
4,0.000000,1249755531,3232281142,443,49384,1466,6,1
4,0.000000,1249755531,3232281142,443,49384,441,6,1
4,0.000000,1249755531,3232281142,443,49384,182,6,1
4,0.000000,1249755531,3232281142,443,49384,1365,6,1
4,0.000000,1249755531,3232281142,443,49384,191,6,1
4,0.000000,1249755531,3232281142,443,49384,1466,6,1
4,0.000000,1249755531,3232281142,443,49384,766,6,1
4,0.004080,3232281142,1249755531,49384,443,54,6,0
4,0.001923,1249755531,3232281142,443,49384,54,6,0
4,0.012261,3512060521,3232281142,443,49338,54,6,0
4,0.034784,3232281142,2902291551,49357,443,149,6,1
4,0.000063,3232281142,2902291551,49357,443,1412,6,1
4,0.030129,2902291551,3232281142,443,49357,54,6,0
4,0.001161,2902291551,3232281142,443,49357,54,6,0
4,0.057927,3232281142,3512060756,49376,443,54,6,0
4,0.046364,3512060756,3232281142,443,49376,868,6,1
4,0.000000,3512060756,3232281142,443,49376,384,6,1
4,0.000000,3512060756,3232281142,443,49376,311,6,1
4,0.000000,3512060756,3232281142,443,49376,324,6,1
4,0.000000,3512060756,3232281142,443,49376,93,6,1
4,0.003199,3232281142,3512060756,49376,443,54,6,0
4,0.017851,2902291551,3232281142,443,49357,126,6,1
4,0.000000,2902291551,3232281142,443,49357,412,6,1
4,0.000000,2902291551,3232281142,443,49357,276,6,1
4,0.000000,2902291551,3232281142,443,49357,93,6,1
4,0.024210,3232281142,2902291551,49357,443,54,6,0
4,0.000573,3232281142,2902291551,49357,443,93,6,1
4,0.006059,3232281142,3512060756,49376,443,93,6,1
4,0.001075,3232281142,3512060756,49376,443,89,6,1
4,0.013361,3512060756,3232281142,443,49376,54,6,0
4,0.009725,2902291551,3232281142,443,49357,54,6,0
4,0.065664,3512060521,3232281142,443,49338,118,6,1
4,0.000000,3512060521,3232281142,443,49338,1466,6,1
4,0.000000,3512060521,3232281142,443,49338,274,6,1
4,0.000000,3512060521,3232281142,443,49338,93,6,1
4,0.075258,3232281142,3512060521,49338,443,54,6,0
4,0.000314,3232281142,3512060521,49338,443,93,6,1
4,0.005767,3512060521,3232281142,443,49338,54,6,0
4,0.000000,3232281112,3232281343,34169,15600,77,17,0
4,0.000000,3232281142,3512060766,49360,443,55,6,0
4,0.000000,3512060766,3232281142,443,49360,66,6,0
4,0.000000,3232281142,4026531834,57445,1900,218,17,0
4,0.000000,3232281112,3232281142,45184,57445,380,17,0
4,0.000000,3232281142,1249755531,49369,443,55,6,0
4,0.000000,1249755531,3232281142,443,49369,66,6,0
4,0.000000,3232281142,4026531834,57448,1900,217,17,0
4,0.000000,3232281112,3232281142,57587,57448,380,17,0
4,1.004990,3232281142,4026531834,57445,1900,218,17,0
4,0.000000,3232281112,3232281142,52329,57445,380,17,0
4,0.000000,3232281142,3512060510,49503,443,55,6,0
4,0.000000,3512060510,3232281142,443,49503,66,6,0
4,0.000000,3232281142,3512060604,65454,5228,55,6,0
4,0.000000,3512060604,3232281142,5228,65454,66,6,0
4,2.120245,3232281142,1249755582,49350,443,521,6,1
4,0.000086,3232281142,1249755582,49350,443,1466,6,0
4,0.000000,3232281142,1249755582,49350,443,1466,6,0
4,0.000000,3232281142,1249755582,49350,443,1466,6,0
4,0.000000,3232281142,1249755582,49350,443,1466,6,0
4,0.000000,3232281142,1249755582,49350,443,1466,6,0
4,0.000000,3232281142,1249755582,49350,443,1447,6,1
4,2.114125,1249755582,3232281142,443,49350,54,6,0
4,0.000000,1249755582,3232281142,443,49350,54,6,0
4,0.000000,1249755582,3232281142,443,49350,54,6,0
4,0.000000,1249755582,3232281142,443,49350,54,6,0
4,0.000000,1249755582,3232281142,443,49350,54,6,0
4,0.000000,1249755582,3232281142,443,49350,54,6,0
4,0.000000,1249755582,3232281142,443,49350,54,6,0
4,0.027935,1249755582,3232281142,443,49350,311,6,1
4,0.000000,1249755582,3232281142,443,49350,116,6,1
4,0.000000,1249755582,3232281142,443,49350,85,6,1
4,0.000000,1249755582,3232281142,443,49350,93,6,1
4,0.034213,3232281142,1249755582,49350,443,54,6,0
4,0.000732,3232281142,1249755582,49350,443,93,6,1
4,0.010709,1249755582,3232281142,443,49350,54,6,0
4,1.001907,3232281142,4026531834,57448,1900,217,17,0
4,0.000000,3232281112,3232281142,56732,57448,380,17,0
4,1.012459,3232281142,4026531834,57445,1900,218,17,0
4,0.000000,3232281112,3232281142,34900,57445,380,17,0
4,5.889858,3232281142,1249755505,49274,443,173,6,1
4,0.000078,3232281142,1249755505,49274,443,1466,6,0
4,0.000000,3232281142,1249755505,49274,443,991,6,1
4,5.888100,1249755505,3232281142,443,49274,54,6,0
4,0.000000,1249755505,3232281142,443,49274,54,6,0
4,0.000000,1249755505,3232281142,443,49274,54,6,0
4,0.052923,1249755505,3232281142,443,49274,124,6,1
4,0.000000,1249755505,3232281142,443,49274,742,6,1
4,0.000000,1249755505,3232281142,443,49274,244,6,1
4,0.000000,1249755505,3232281142,443,49274,280,6,1
4,0.000000,1249755505,3232281142,443,49274,93,6,1
4,0.058716,3232281142,1249755505,49274,443,54,6,0
4,0.001340,3232281142,1249755505,49274,443,89,6,1
4,0.000120,3232281142,1249755505,49274,443,93,6,1
4,0.008636,1249755505,3232281142,443,49274,54,6,0
4,0.000000,1249755505,3232281142,443,49274,54,6,0
4,3.045786,3232281142,1249755531,49384,443,1466,6,0
4,0.000000,3232281142,1249755531,49384,443,947,6,1
4,3.050711,1249755531,3232281142,443,49384,54,6,0
4,0.079545,1249755531,3232281142,443,49384,1329,6,1
4,0.000374,1249755531,3232281142,443,49384,1466,6,1
4,0.086778,3232281142,1249755531,49384,443,54,6,0
4,0.000254,1249755531,3232281142,443,49384,1466,6,1
4,0.000000,1249755531,3232281142,443,49384,1466,6,1
4,0.000205,3232281142,1249755531,49384,443,54,6,0
4,0.000305,1249755531,3232281142,443,49384,1466,6,1
4,0.000000,1249755531,3232281142,443,49384,1466,6,1
4,0.000000,1249755531,3232281142,443,49384,164,6,1
4,0.000000,1249755531,3232281142,443,49384,1466,6,1
4,0.000000,1249755531,3232281142,443,49384,1466,6,1
4,0.000000,1249755531,3232281142,443,49384,1466,6,1
4,0.000531,3232281142,1249755531,49384,443,54,6,0
4,0.000517,1249755531,3232281142,443,49384,1222,6,1
4,0.000000,3232281142,3232281089,49875,53,66,6,0
4,0.000000,3232281142,3232281089,49876,53,66,6,0
4,0.000000,3232281142,3232281089,49877,53,66,6,0
4,0.000000,3232281142,3232281089,49878,53,66,6,0
4,0.000000,3232281089,3232281142,53,49875,66,6,0
4,0.000000,3232281089,3232281142,53,49876,66,6,0
4,0.000000,3232281089,3232281142,53,49877,66,6,0
4,0.000000,3232281089,3232281142,53,49878,66,6,0
4,0.002880,3232281142,3232281089,49875,53,54,6,0
4,0.002687,3232281142,3232281089,49876,53,54,6,0
4,0.002454,3232281142,3232281089,49877,53,54,6,0
4,0.002287,3232281142,3232281089,49878,53,54,6,0
4,0.000514,3232281142,3232281089,49875,53,56,6,0
4,0.000121,3232281142,3232281089,49875,53,87,6,0
4,0.000615,3232281142,3232281089,49876,53,56,6,0
4,0.000610,3232281142,3232281089,49877,53,56,6,0
4,0.000608,3232281142,3232281089,49878,53,56,6,0
4,0.000011,3232281142,3232281089,49876,53,87,6,0
4,0.000012,3232281142,3232281089,49877,53,87,6,0
4,0.000015,3232281142,3232281089,49878,53,87,6,0
4,0.003262,3232281089,3232281142,53,49875,54,6,0
4,0.000000,3232281089,3232281142,53,49875,54,6,0
4,0.003262,3232281089,3232281142,53,49876,54,6,0
4,0.003262,3232281089,3232281142,53,49877,54,6,0
4,0.000000,3232281089,3232281142,53,49876,54,6,0
4,0.003262,3232281089,3232281142,53,49878,54,6,0
4,0.000000,3232281089,3232281142,53,49877,54,6,0
4,0.000000,3232281089,3232281142,53,49878,54,6,0
4,0.002402,3232281089,3232281142,53,49877,105,6,0
4,0.002402,3232281089,3232281142,53,49878,146,6,0
4,0.005094,3232281142,3232281089,49878,53,54,6,0
4,0.005576,3232281142,3232281089,49877,53,54,6,0
4,0.021402,1249755531,3232281142,443,49384,1466,6,1
4,0.000000,1249755531,3232281142,443,49384,1466,6,1
4,0.000000,1249755531,3232281142,443,49384,1466,6,1
4,0.000000,1249755531,3232281142,443,49384,289,6,1
4,0.000000,1249755531,3232281142,443,49384,526,6,0
4,0.000000,1249755531,3232281142,443,49384,301,6,1
4,0.000000,1249755531,3232281142,443,49384,93,6,1
4,0.021680,3232281142,1249755531,49384,443,54,6,0
4,0.000102,3232281142,1249755531,49384,443,93,6,1
4,0.004318,3232281089,3232281142,53,49878,54,6,0
4,0.004318,3232281089,3232281142,53,49877,54,6,0
4,0.004029,3232281142,3232281089,49878,53,54,6,0
4,0.003687,3232281142,3232281089,49877,53,54,6,0
4,0.011190,3232281089,3232281142,53,49875,105,6,0
4,0.013754,3232281142,3232281089,49875,53,54,6,0
4,0.002489,3232281089,3232281142,53,49875,54,6,0
4,0.002367,3232281142,3232281089,49875,53,54,6,0
4,0.014795,3232281089,3232281142,53,49876,146,6,0
4,0.010982,1249755531,3232281142,443,49384,54,6,0
4,0.017319,3232281142,3232281089,49876,53,54,6,0
4,0.002256,3232281089,3232281142,53,49876,54,6,0
4,0.002273,3232281142,3232281089,49876,53,54,6,0
4,0.000000,3232281112,4026531834,60993,15600,77,17,0
4,0.000000,3232281142,3353876561,49507,443,55,6,0
4,0.000000,3353876561,3232281142,443,49507,66,6,0
4,1.011533,3232281142,4026531834,57448,1900,217,17,0
4,0.000000,3232281112,3232281142,36579,57448,380,17,0
4,1.010621,3232281142,4026531834,57445,1900,218,17,0
4,0.000000,3232281112,3232281142,51586,57445,380,17,0
4,0.000000,3232281142,60984370,49539,443,55,6,0
4,0.000000,60984370,3232281142,443,49539,66,6,0
4,0.000000,3232281142,1749307600,49540,443,55,6,0
4,0.000000,1749307600,3232281142,443,49540,66,6,0
4,0.000000,3232281142,388551448,49514,443,55,6,0
4,0.000000,388551448,3232281142,443,49514,66,6,0
4,0.000000,3232281142,60984443,49555,443,55,6,0
4,0.000000,60984443,3232281142,443,49555,66,6,0
4,0.000000,3232281142,3512060829,49569,443,55,6,0
4,0.000000,3232281142,60984440,49570,443,55,6,0
4,0.000000,3512060829,3232281142,443,49569,66,6,0
4,0.000000,60984440,3232281142,443,49570,66,6,0
4,0.000000,3232281142,60984330,49556,443,55,6,0
4,0.000000,60984330,3232281142,443,49556,66,6,0
4,0.000000,3232281142,577502972,49582,443,55,6,0
4,0.000000,577502972,3232281142,443,49582,66,6,0
4,0.000000,3232281142,306359501,49565,443,55,6,0
4,0.000000,3232281142,306359115,49576,443,55,6,0
4,0.000000,306359501,3232281142,443,49565,66,6,0
4,0.000000,306359115,3232281142,443,49576,66,6,0
4,0.000000,3232281142,1746021298,49584,443,55,6,0
4,0.000000,1746021298,3232281142,443,49584,66,6,0
4,0.000000,3232281142,1249755547,49566,443,55,6,0
4,9.941777,3109671506,3232281142,443,49858,100,6,1
4,0.000000,3109671506,3232281142,443,49858,85,6,0
4,0.000000,1249755547,3232281142,443,49566,66,6,0
4,9.958610,3232281142,3109671506,49858,443,54,6,0
4,0.000293,3232281142,3109671506,49858,443,54,6,0
4,0.023140,3109671506,3232281142,443,49858,54,6,0
4,0.000000,3232281142,60984427,49590,443,55,6,0
4,0.000000,3232281142,388551448,49520,443,55,6,0
4,0.000000,388551448,3232281142,443,49520,66,6,0
4,0.000000,60984427,3232281142,443,49590,66,6,0
4,0.000000,3232281142,3353876561,49506,443,55,6,0
4,0.000000,3353876561,3232281142,443,49506,66,6,0
4,0.000000,3232281142,306358927,49597,443,55,6,0
4,0.000000,306358927,3232281142,443,49597,66,6,0
4,0.000000,3232281142,60984425,49579,443,55,6,0
4,0.000000,60984425,3232281142,443,49579,66,6,0
4,0.000000,3232281142,1745974801,49583,443,55,6,0
4,0.000000,1745974801,3232281142,443,49583,66,6,0
4,0.000000,3232281142,60984449,49603,443,55,6,0
4,0.000000,60984449,3232281142,443,49603,66,6,0
4,0.000000,3232281142,60984449,49541,443,55,6,0
4,0.000000,60984449,3232281142,443,49541,66,6,0
4,0.000000,3232281142,1746067448,49609,443,55,6,0
4,0.000000,1746067448,3232281142,443,49609,66,6,0
4,0.000000,3232281142,60984427,49591,443,55,6,0
4,0.000000,60984427,3232281142,443,49591,66,6,0
4,0.000000,3232281142,60984386,49613,443,55,6,0
4,0.000000,60984386,3232281142,443,49613,66,6,0
4,0.000000,3232281142,577502972,49610,443,55,6,0
4,0.000000,577502972,3232281142,443,49610,66,6,0
4,0.000000,3232281142,1746275479,49620,443,55,6,0
4,0.000000,3232281142,60984370,49598,443,55,6,0
4,0.000000,1746275479,3232281142,443,49620,66,6,0
4,0.000000,60984370,3232281142,443,49598,66,6,0
4,0.000000,3232281142,399009450,49628,443,55,6,0
4,0.000000,399009450,3232281142,443,49628,66,6,0
4,0.000000,3232281142,317294604,49602,443,55,6,0
4,0.000000,3232281142,306359129,49631,443,55,6,0
4,0.000000,306359129,3232281142,443,49631,66,6,0
4,1.000206,3232281142,4026531834,57448,1900,217,17,0
4,0.000000,3232281112,3232281142,54544,57448,380,17,0
4,0.000000,3232281142,1745994614,49627,443,55,6,0
4,0.000000,1745994614,3232281142,443,49627,66,6,0
4,0.000000,3232281142,306359129,49638,443,55,6,0
4,0.000000,306359129,3232281142,443,49638,66,6,0
4,0.000000,317294604,3232281142,443,49602,66,6,0
4,0.000000,3232281142,399009450,49641,443,55,6,0
4,0.000000,399009450,3232281142,443,49641,66,6,0
4,0.000000,3232281142,306359052,49550,443,55,6,0
4,0.000000,306359052,3232281142,443,49550,66,6,0
4,10.033770,3232281136,4294967295,60048,3289,56,17,0
4,8.057927,3232281142,3512060511,49342,443,119,6,1
4,0.000104,3232281142,3512060511,49342,443,258,6,1
4,5.986362,3232281142,3512060521,49338,443,1466,6,1
4,0.000000,3232281142,3512060521,49338,443,1466,6,0
4,0.000000,3232281142,3512060521,49338,443,253,6,1
4,4.043302,3232281142,1249755582,49350,443,1220,6,1
4,0.000045,3232281142,1249755582,49350,443,1236,6,1
4,0.002645,3232281142,3512060521,49338,443,1466,6,1
4,0.000000,3232281142,3512060521,49338,443,1466,6,0
4,0.000000,3232281142,3512060521,49338,443,289,6,1
4,8.060407,3512060511,3232281142,443,49342,54,6,0
4,0.000000,3512060511,3232281142,443,49342,54,6,0
4,5.990614,3512060521,3232281142,443,49338,54,6,0
4,0.000000,3512060521,3232281142,443,49338,54,6,0
4,4.042597,1249755582,3232281142,443,49350,54,6,0
4,0.000000,3512060521,3232281142,443,49338,54,6,0
4,0.000000,1249755582,3232281142,443,49350,54,6,0
4,0.000000,3512060521,3232281142,443,49338,54,6,0
4,0.000000,3512060521,3232281142,443,49338,54,6,0
4,0.000000,3512060521,3232281142,443,49338,54,6,0
4,0.012020,3512060521,3232281142,443,49338,359,6,1
4,0.000000,3512060521,3232281142,443,49338,85,6,1
4,0.000000,3512060521,3232281142,443,49338,93,6,1
4,0.019055,3232281142,3512060521,49338,443,54,6,0
4,0.002741,3232281142,3512060521,49338,443,93,6,1
4,0.021580,1249755582,3232281142,443,49350,311,6,1
4,0.000000,1249755582,3232281142,443,49350,116,6,1
4,0.000000,1249755582,3232281142,443,49350,85,6,1
4,0.000000,1249755582,3232281142,443,49350,93,6,1
4,0.030742,3232281142,1249755582,49350,443,54,6,0
4,0.000588,3232281142,1249755582,49350,443,89,6,1
4,0.000052,3232281142,1249755582,49350,443,93,6,1
4,0.014095,3512060521,3232281142,443,49338,54,6,0
4,0.006532,1249755582,3232281142,443,49350,54,6,0
4,0.052109,3512060511,3232281142,443,49342,128,6,1
4,0.000000,3512060511,3232281142,443,49342,1466,6,1
4,0.000000,3512060511,3232281142,443,49342,1466,6,1
4,0.000000,3512060511,3232281142,443,49342,1466,6,1
4,0.000000,3512060511,3232281142,443,49342,950,6,1
4,0.000000,3512060511,3232281142,443,49342,160,6,1
4,0.000000,3512060511,3232281142,443,49342,93,6,1
4,0.059835,3232281142,3512060511,49342,443,54,6,0
4,0.000577,3232281142,3512060511,49342,443,89,6,1
4,0.000052,3232281142,3512060511,49342,443,93,6,1
4,0.006101,3512060511,3232281142,443,49342,54,6,0
4,0.000000,3512060511,3232281142,443,49342,54,6,0
4,0.031110,3512060521,3232281142,443,49338,858,6,1
4,0.000000,3512060521,3232281142,443,49338,1466,6,1
4,0.000000,3512060521,3232281142,443,49338,1324,6,1
4,0.000000,3512060521,3232281142,443,49338,201,6,1
4,0.000000,3512060521,3232281142,443,49338,1466,6,1
4,0.000000,3512060521,3232281142,443,49338,1466,6,1
4,0.000000,3512060521,3232281142,443,49338,1466,6,1
4,0.000000,3512060521,3232281142,443,49338,1466,6,1
4,0.000000,3512060521,3232281142,443,49338,1466,6,1
4,0.000000,3512060521,3232281142,443,49338,1466,6,1
