number,source_port,destination_port,protocol,length,length_deviation,delta_time,flow_average_length,flow_length_deviation,flow_delta_time,human
9821,443,55676,17,1399,196.50168110,0.00000095,1393.74115231,5.25948297,0.00000095,0
9822,443,55676,17,1399,196.48166259,0.00000215,1393.74178744,5.25884769,0.00000215,0
9823,443,55676,17,1399,196.46164816,0.00000191,1393.74242241,5.25821256,0.00000191,0
9824,443,55676,17,1399,196.44163781,0.00000215,1393.74305723,5.25757759,0.00000215,0
9825,443,55676,17,1399,196.42163153,0.00000286,1393.74369190,5.25694277,0.00000286,0
9826,443,55676,17,1399,196.40162933,0.00000215,1393.74432641,5.25630810,0.00000215,0
9827,443,55676,17,1399,196.38163120,0.00000095,1393.74496077,5.25567359,0.00000095,0
9828,443,55676,17,1399,196.36163714,0.00000191,1393.74559498,5.25503923,0.00000191,0
9829,443,55676,17,1399,196.34164715,0.00000215,1393.74622903,5.25440502,0.00000215,0
9830,443,55676,17,1399,196.32166124,0.00000191,1393.74686293,5.25377097,0.00000191,0
9831,443,55676,17,1399,196.30167939,0.00000310,1393.74749668,5.25313707,0.00000310,0
9832,443,55676,17,1399,196.28170161,0.00000095,1393.74813028,5.25250332,0.00000095,0
9833,443,55676,17,1399,196.26172789,0.00000191,1393.74876372,5.25186972,0.00000191,0
9834,443,55676,17,1399,196.24175824,0.00000215,1393.74939701,5.25123628,0.00000215,0
9835,443,55676,17,1399,196.22179265,0.00000191,1393.75003015,5.25060299,0.00000191,0
9836,443,55676,17,1399,196.20183113,0.00000191,1393.75066313,5.24996985,0.00000191,0
9837,443,55676,17,1399,196.18187366,0.00000501,1393.75129596,5.24933687,0.00000501,0
9838,443,55676,17,1399,196.16192026,0.00000215,1393.75192864,5.24870404,0.00000215,0
9839,443,55676,17,1399,196.14197091,0.00000191,1393.75256117,5.24807136,0.00000191,0
9840,443,55676,17,1399,196.12202563,0.00000095,1393.75319354,5.24743883,0.00000095,0
9841,443,55676,17,1399,196.10208439,0.00000215,1393.75382576,5.24680646,0.00000215,0
9842,443,55676,17,1399,196.08214721,0.00009179,1393.75445783,5.24617424,0.00009179,0
9843,443,55676,17,1399,196.06221409,0.00000215,1393.75508975,5.24554217,0.00000215,0
9844,443,55676,17,1399,196.04228502,0.00000191,1393.75572151,5.24491025,0.00000191,0
9845,443,55676,17,1399,196.02236000,0.00000215,1393.75635313,5.24427849,0.00000215,0
9846,443,55676,17,1399,196.00243902,0.00000286,1393.75698459,5.24364687,0.00000286,0
9847,443,55676,17,1399,195.98252210,0.00000215,1393.75761589,5.24301541,0.00000215,0
9848,443,55676,17,1399,195.96260923,0.00000191,1393.75824705,5.24238411,0.00000191,0
9849,443,55676,17,1399,195.94270040,0.00000095,1393.75887805,5.24175295,0.00000095,0
9850,443,55676,17,1399,195.92279561,0.00000215,1393.75950891,5.24112195,0.00000215,0
9851,443,55676,17,1399,195.90289487,0.00000191,1393.76013961,5.24049109,0.00000191,0
9852,443,55676,17,1399,195.88299817,0.00000095,1393.76077016,5.23986039,0.00000095,0
9853,443,55676,17,1399,195.86310551,0.00000215,1393.76140055,5.23922984,0.00000215,0
9854,443,55676,17,1399,195.84321690,0.00000095,1393.76203080,5.23859945,0.00000095,0
9855,443,55676,17,1399,195.82333232,0.00000191,1393.76266089,5.23796920,0.00000191,0
9856,443,55676,17,1399,195.80345178,0.00000215,1393.76329083,5.23733911,0.00000215,0
9857,443,55676,17,1399,195.78357527,0.00000191,1393.76392063,5.23670917,0.00000191,0
9858,443,55676,17,1399,195.76370280,0.00000191,1393.76455026,5.23607937,0.00000191,0
9859,443,55676,17,1399,195.74383437,0.00000119,1393.76517975,5.23544974,0.00000119,0
9860,443,55676,17,1399,195.72396996,0.00000286,1393.76580909,5.23482025,0.00000286,0
9861,443,55676,17,1399,195.70410959,0.00000095,1393.76643827,5.23419091,0.00000095,0
9862,443,55676,17,1399,195.68425325,0.00000215,1393.76706731,5.23356173,0.00000215,0
9863,443,55676,17,1399,195.66440093,0.00000191,1393.76769619,5.23293269,0.00000191,0
9864,443,55676,17,1399,195.64455265,0.00000191,1393.76832492,5.23230381,0.00000191,0
9865,443,55676,17,1399,195.62470839,0.00000119,1393.76895350,5.23167508,0.00000119,0
9866,443,55676,17,1399,195.60486815,0.00049496,1393.76958193,5.23104650,0.00049496,0
9867,443,55676,17,1399,195.58503194,0.00000191,1393.77021021,5.23041807,0.00000191,0
9868,443,55676,17,1399,195.56519976,0.00000215,1393.77083834,5.22978979,0.00000215,0
9869,443,55676,17,1399,195.54537159,0.00000095,1393.77146631,5.22916166,0.00000095,0
9870,443,55676,17,1399,195.52554745,0.00000191,1393.77209414,5.22853369,0.00000191,0
9871,443,55676,17,1399,195.50572732,0.00000095,1393.77272182,5.22790586,0.00000095,0
9872,443,55676,17,1399,195.48591121,0.00000215,1393.77334934,5.22727818,0.00000215,0
9873,443,55676,17,1399,195.46609912,0.00000095,1393.77397671,5.22665066,0.00000095,0
9874,443,55676,17,1399,195.44629104,0.00000095,1393.77460394,5.22602329,0.00000095,0
9875,443,55676,17,1399,195.42648698,0.00000215,1393.77523101,5.22539606,0.00000215,0
9876,443,55676,17,1399,195.40668693,0.00000191,1393.77585793,5.22476899,0.00000191,0
9877,443,55676,17,1399,195.38689089,0.00000191,1393.77648470,5.22414207,0.00000191,0
9878,443,55676,17,1399,195.36709887,0.00000119,1393.77711132,5.22351530,0.00000119,0
9879,443,55676,17,1399,195.34731085,0.00000191,1393.77773780,5.22288868,0.00000191,0
9880,443,55676,17,1399,195.32752684,0.00000191,1393.77836412,5.22226220,0.00000191,0
9881,443,55676,17,1399,195.30774684,0.00000095,1393.77899029,5.22163588,0.00000095,0
9882,443,55676,17,1399,195.28797084,0.00000215,1393.77961631,5.22100971,0.00000215,0
9883,443,55676,17,1399,195.26819885,0.00000095,1393.78024218,5.22038369,0.00000095,0
9884,443,55676,17,1399,195.24843086,0.00000191,1393.78086790,5.21975782,0.00000191,0
9885,443,55676,17,1399,195.22866687,0.00000119,1393.78149347,5.21913210,0.00000119,0
9886,443,55676,17,1399,195.20890688,0.00000191,1393.78211889,5.21850653,0.00000191,0
9887,443,55676,17,1399,195.18915090,0.00000095,1393.78274416,5.21788111,0.00000095,0
9888,443,55676,17,1399,195.16939891,0.00000215,1393.78336928,5.21725584,0.00000215,0
9889,443,55676,17,1399,195.14965092,0.00000191,1393.78399425,5.21663072,0.00000191,0
9890,443,55676,17,1399,195.12990692,0.00000095,1393.78461907,5.21600575,0.00000095,0
9891,443,55676,17,1399,195.11016692,0.00000215,1393.78524374,5.21538093,0.00000215,0
9892,443,55676,17,1399,195.09043091,0.00000095,1393.78586826,5.21475626,0.00000095,0
9893,55676,443,17,75,1128.92930110,0.00022602,97.00000000,22.04741379,0.00120997,0
9894,55676,443,17,75,1128.81512945,0.00031090,96.95278970,22.00000000,0.00031090,0
9895,443,55676,17,1399,195.29901911,0.00039315,1393.78649264,5.21413174,0.00093007,0
9896,443,55676,17,1399,195.27927199,0.00000191,1393.78711686,5.21350736,0.00000191,0
9897,55676,443,17,75,1128.74047114,0.00018096,96.90578158,21.95278970,0.00057602,0
9898,443,55676,17,1399,195.37363526,0.00087905,1393.78774093,5.21288314,0.00106001,0
9899,443,55676,17,1399,195.35388659,0.00000286,1393.78836486,5.21225907,0.00000286,0
9900,443,55676,17,1399,195.33414190,0.00000215,1393.78898863,5.21163514,0.00000215,0
9901,443,55676,17,1399,195.31440121,0.00000286,1393.78961225,5.21101137,0.00000286,0
9902,443,55676,17,1399,195.29466451,0.00000215,1393.79023573,5.21038775,0.00000215,0
9903,443,55676,17,1399,195.27493180,0.00000095,1393.79085906,5.20976427,0.00000095,0
9904,443,55676,17,1399,195.25520307,0.00000310,1393.79148223,5.20914094,0.00000310,0
9905,443,55676,17,1399,195.23547833,0.00000095,1393.79210526,5.20851777,0.00000095,0
9906,443,55676,17,1399,195.21575758,0.00000191,1393.79272814,5.20789474,0.00000191,0
9907,443,55676,17,1399,195.19604080,0.00000310,1393.79335087,5.20727186,0.00000310,0
9908,443,55676,17,1399,195.17632801,0.00000191,1393.79397345,5.20664913,0.00000191,0
9909,443,55676,17,1399,195.15661921,0.00000310,1393.79459589,5.20602655,0.00000310,0
9910,443,55676,17,1399,195.13691438,0.00000191,1393.79521817,5.20540411,0.00000191,0
9911,443,55676,17,1399,195.11721353,0.00000191,1393.79584031,5.20478183,0.00000191,0
9912,443,55676,17,1399,195.09751666,0.00000215,1393.79646229,5.20415969,0.00000215,0
9913,443,55676,17,1399,195.07782376,0.00000191,1393.79708413,5.20353771,0.00000191,0
9914,443,55676,17,1399,195.05813484,0.00000215,1393.79770582,5.20291587,0.00000215,0
9915,443,55676,17,1399,195.03844989,0.00000191,1393.79832736,5.20229418,0.00000191,0
9916,443,55676,17,1399,195.01876892,0.00000191,1393.79894875,5.20167264,0.00000191,0
9917,443,55676,17,1399,194.99909192,0.00000215,1393.79957000,5.20105125,0.00000215,0
9918,443,55676,17,1399,194.97941889,0.00000286,1393.80019109,5.20043000,0.00000286,0
9919,443,55676,17,1399,194.95974982,0.00000119,1393.80081204,5.19980891,0.00000119,0
9920,443,55676,17,1399,194.94008473,0.00000191,1393.80143284,5.19918796,0.00000191,0
9921,443,55676,17,1399,194.92042360,0.00000310,1393.80205349,5.19856716,0.00000310,0
9922,443,55676,17,1399,194.90076644,0.00000191,1393.80267399,5.19794651,0.00000191,0
9923,443,55676,17,1399,194.88111324,0.00000191,1393.80329434,5.19732601,0.00000191,0
9924,443,55676,17,1399,194.86146400,0.00000215,1393.80391455,5.19670566,0.00000215,0
9925,443,55676,17,1399,194.84181873,0.00000191,1393.80453461,5.19608545,0.00000191,0
9926,443,55676,17,1399,194.82217742,0.00000215,1393.80515452,5.19546539,0.00000215,0
9927,443,55676,17,1399,194.80254007,0.00000191,1393.80577428,5.19484548,0.00000191,0
9928,443,55676,17,1399,194.78290667,0.00039387,1393.80639389,5.19422572,0.00039387,0
9929,443,55676,17,1399,194.76327723,0.00000119,1393.80701336,5.19360611,0.00000119,0
9930,443,55676,17,1399,194.74365175,0.00000286,1393.80763268,5.19298664,0.00000286,0
9931,443,55676,17,1399,194.72403023,0.00000310,1393.80825185,5.19236732,0.00000310,0
9932,443,55676,17,1399,194.70441265,0.00000191,1393.80887087,5.19174815,0.00000191,0
9933,443,55676,17,1399,194.68479903,0.00000310,1393.80948975,5.19112913,0.00000310,0
9934,443,55676,17,1399,194.66518936,0.00000191,1393.81010848,5.19051025,0.00000191,0
9935,443,55676,17,1399,194.64558364,0.00000310,1393.81072706,5.18989152,0.00000310,0
9936,443,55676,17,1399,194.62598187,0.00000191,1393.81134549,5.18927294,0.00000191,0
9937,443,55676,17,1399,194.60638405,0.00000215,1393.81196378,5.18865451,0.00000215,0
9938,443,55676,17,1399,194.58679017,0.00000191,1393.81258191,5.18803622,0.00000191,0
9939,443,55676,17,1399,194.56720024,0.00000191,1393.81319990,5.18741809,0.00000191,0
9940,443,55676,17,1399,194.54761425,0.00000215,1393.81381775,5.18680010,0.00000215,0
9941,443,55676,17,1399,194.52803221,0.00000095,1393.81443545,5.18618225,0.00000095,0
9942,443,55676,17,1399,194.50845411,0.00005007,1393.81505300,5.18556455,0.00005007,0
9943,443,55676,17,1399,194.48887994,0.00000286,1393.81567040,5.18494700,0.00000286,0
9944,443,55676,17,1399,194.46930972,0.00000215,1393.81628765,5.18432960,0.00000215,0
9945,443,55676,17,1399,194.44974343,0.00000191,1393.81690476,5.18371235,0.00000191,0
9946,443,55676,17,1399,194.43018109,0.00001597,1393.81752172,5.18309524,0.00001597,0
9947,443,55676,17,1399,194.41062267,0.00000191,1393.81813854,5.18247828,0.00000191,0
9948,55676,443,17,75,1129.60893180,0.00044918,96.85897436,21.90578158,0.00188708,0
9949,443,55676,17,1399,194.50467666,0.00124288,1393.81875521,5.18186146,0.00169206,0
9950,443,55676,17,1399,194.48511665,0.00000215,1393.81937173,5.18124479,0.00000215,0
9951,443,55676,17,1399,194.46556058,0.00000191,1393.81998810,5.18062827,0.00000191,0
9952,443,55676,17,1399,194.44600845,0.00000191,1393.82060433,5.18001190,0.00000191,0
9953,443,55676,17,1399,194.42646024,0.00000119,1393.82122041,5.17939567,0.00000119,0
9954,443,55676,17,1399,194.40691596,0.00000191,1393.82183635,5.17877959,0.00000191,0
9955,443,55676,17,1399,194.38737562,0.00000191,1393.82245213,5.17816365,0.00000191,0
9956,443,55676,17,1399,194.36783920,0.00000310,1393.82306778,5.17754787,0.00000310,0
9957,443,55676,17,1399,194.34830670,0.00000191,1393.82368327,5.17693222,0.00000191,0
9958,443,55676,17,1399,194.32877814,0.00000215,1393.82429862,5.17631673,0.00000215,0
9959,443,55676,17,1399,194.30925349,0.00000191,1393.82491382,5.17570138,0.00000191,0
9960,443,55676,17,1399,194.28973277,0.00000215,1393.82552888,5.17508618,0.00000215,0
9961,443,55676,17,1399,194.27021597,0.00000191,1393.82614379,5.17447112,0.00000191,0
9962,443,55676,17,1399,194.25070309,0.00000191,1393.82675856,5.17385621,0.00000191,0
9963,443,55676,17,1399,194.23119413,0.00000215,1393.82737317,5.17324144,0.00000215,0
9964,443,55676,17,1399,194.21168909,0.00000191,1393.82798765,5.17262683,0.00000191,0
9965,443,55676,17,1399,194.19218797,0.00000191,1393.82860197,5.17201235,0.00000191,0
9966,443,55676,17,1399,194.17269076,0.00000215,1393.82921615,5.17139803,0.00000215,0
9967,443,55676,17,1399,194.15319747,0.00000191,1393.82983019,5.17078385,0.00000191,0
9968,443,55676,17,1399,194.13370809,0.00000215,1393.83044408,5.17016981,0.00000215,0
9969,443,55676,17,1399,194.11422262,0.00000191,1393.83105782,5.16955592,0.00000191,0
9970,443,55676,17,1399,194.09474107,0.00000191,1393.83167142,5.16894218,0.00000191,0
9971,443,55676,17,1399,194.07526342,0.00000215,1393.83228487,5.16832858,0.00000215,0
9972,443,55676,17,1399,194.05578968,0.00000286,1393.83289817,5.16771513,0.00000286,0
9973,443,55676,17,1399,194.03631986,0.00011706,1393.83351133,5.16710183,0.00011706,0
9974,443,55676,17,1399,194.01685393,0.00000191,1393.83412435,5.16648867,0.00000191,0
9975,443,55676,17,1399,193.99739191,0.00000119,1393.83473722,5.16587565,0.00000119,0
9976,443,55676,17,1399,193.97793380,0.00000286,1393.83534994,5.16526278,0.00000286,0
9977,443,55676,17,1399,193.95847959,0.00000095,1393.83596252,5.16465006,0.00000095,0
9978,443,55676,17,1399,193.93902928,0.00000310,1393.83657495,5.16403748,0.00000310,0
9979,443,55676,17,1399,193.91958287,0.00000191,1393.83718724,5.16342505,0.00000191,0
9980,443,55676,17,1399,193.90014036,0.00000215,1393.83779938,5.16281276,0.00000215,0
9981,443,55676,17,1399,193.88070175,0.00000191,1393.83841138,5.16220062,0.00000191,0
9982,443,55676,17,1399,193.86126704,0.00000215,1393.83902323,5.16158862,0.00000215,0
9983,443,55676,17,1399,193.84183622,0.00000191,1393.83963494,5.16097677,0.00000191,0
9984,443,55676,17,1399,193.82240930,0.00000191,1393.84024650,5.16036506,0.00000191,0
9985,443,55676,17,1399,193.80298627,0.00000310,1393.84085792,5.15975350,0.00000310,0
9986,443,55676,17,1399,193.78356713,0.00000191,1393.84146919,5.15914208,0.00000191,0
9987,443,55676,17,1399,193.76415189,0.00000215,1393.84208032,5.15853081,0.00000215,0
9988,443,55676,17,1399,193.74474053,0.00000191,1393.84269131,5.15791968,0.00000191,0
9989,443,55676,17,1399,193.72533307,0.00000215,1393.84330214,5.15730869,0.00000215,0
9990,443,55676,17,1399,193.70592949,0.00000286,1393.84391284,5.15669786,0.00000286,0
9991,443,55676,17,1399,193.68652979,0.00000191,1393.84452339,5.15608716,0.00000191,0
9992,443,55676,17,1399,193.66713399,0.00000215,1393.84513379,5.15547661,0.00000215,0
9993,443,55676,17,1399,193.64774206,0.00000191,1393.84574405,5.15486621,0.00000191,0
9994,443,55676,17,1399,193.62835402,0.00000215,1393.84635417,5.15425595,0.00000215,0
9995,443,55676,17,1399,193.60896987,0.00000191,1393.84696414,5.15364583,0.00000191,0
9996,443,55676,17,1399,193.58958959,0.00000191,1393.84757396,5.15303586,0.00000191,0
9997,443,55676,17,1399,193.57021319,0.00000215,1393.84818365,5.15242604,0.00000215,0
9998,443,55676,17,1399,193.55084067,0.00000191,1393.84879319,5.15181635,0.00000191,0
9999,443,55676,17,1399,193.53147203,0.00055003,1393.84940258,5.15120681,0.00055003,0
10000,443,55676,17,1399,193.51210726,0.00000191,1393.85001183,5.15059742,0.00000191,0
10001,443,55676,17,1399,193.49274637,0.00000310,1393.85062093,5.14998817,0.00000310,0
10002,443,55676,17,1399,193.47338936,0.00000191,1393.85122990,5.14937907,0.00000191,0
10003,443,55676,17,1399,193.45403621,0.00000215,1393.85183871,5.14877010,0.00000215,0
10004,443,55676,17,1399,193.43468694,0.00000191,1393.85244739,5.14816129,0.00000191,0
10005,443,55676,17,1399,193.41534153,0.00000215,1393.85305592,5.14755261,0.00000215,0
10006,443,55676,17,1399,193.39600000,0.00000191,1393.85366430,5.14694408,0.00000191,0
10007,443,55676,17,1399,193.37666233,0.00000310,1393.85427254,5.14633570,0.00000310,0
10008,443,55676,17,1399,193.35732853,0.00000191,1393.85488064,5.14572746,0.00000191,0
10009,443,55676,17,1399,193.33799860,0.00000191,1393.85548860,5.14511936,0.00000191,0
10010,443,55676,17,1399,193.31867253,0.00000215,1393.85609641,5.14451140,0.00000215,0
10011,443,55676,17,1399,193.29935032,0.00000286,1393.85670408,5.14390359,0.00000286,0
10012,443,55676,17,1399,193.28003198,0.00000215,1393.85731160,5.14329592,0.00000215,0
10013,443,55676,17,1399,193.26071750,0.00000095,1393.85791898,5.14268840,0.00000095,0
10014,443,55676,17,1399,193.24140687,0.00000191,1393.85852622,5.14208102,0.00000191,0
10015,55676,443,17,75,1130.77789989,0.00054097,96.81236674,21.85897436,0.00258183,0
10016,443,55676,17,1399,193.33506494,0.00005102,1393.85913331,5.14147378,0.00059199,0
10017,443,55676,17,1399,193.31575267,0.00000501,1393.85974026,5.14086669,0.00000501,0
10018,443,55676,17,1399,193.29644427,0.00000095,1393.86034707,5.14025974,0.00000095,0
10019,443,55676,17,1399,193.27713972,0.00000215,1393.86095373,5.13965293,0.00000215,0
10020,443,55676,17,1399,193.25783903,0.00000191,1393.86156025,5.13904627,0.00000191,0
10021,443,55676,17,1399,193.23854219,0.00000215,1393.86216663,5.13843975,0.00000215,0
10022,443,55676,17,1399,193.21924920,0.00000191,1393.86277286,5.13783337,0.00000191,0
10023,443,55676,17,1399,193.19996007,0.00000191,1393.86337895,5.13722714,0.00000191,0
10024,443,55676,17,1399,193.18067479,0.00000215,1393.86398490,5.13662105,0.00000215,0
10025,443,55676,17,1399,193.16139335,0.00000191,1393.86459071,5.13601510,0.00000191,0
10026,443,55676,17,1399,193.14211577,0.00000215,1393.86519637,5.13540929,0.00000215,0
10027,443,55676,17,1399,193.12284203,0.00000191,1393.86580189,5.13480363,0.00000191,0
10028,443,55676,17,1399,193.10357214,0.00000191,1393.86640726,5.13419811,0.00000191,0
10029,443,55676,17,1399,193.08430610,0.00000215,1393.86701250,5.13359274,0.00000215,0
10030,443,55676,17,1399,193.06504389,0.00000095,1393.86761759,5.13298750,0.00000095,0
10031,443,55676,17,1399,193.04578554,0.00000191,1393.86822254,5.13238241,0.00000191,0
10032,443,55676,17,1399,193.02653102,0.00000215,1393.86882734,5.13177746,0.00000215,0
10033,443,55676,17,1399,193.00728034,0.00000191,1393.86943201,5.13117266,0.00000191,0
10034,443,55676,17,1399,192.98803351,0.00000215,1393.87003653,5.13056799,0.00000215,0
10035,443,55676,17,1399,192.96879051,0.00000191,1393.87064090,5.12996347,0.00000191,0
10036,443,55676,17,1399,192.94955135,0.00000095,1393.87124514,5.12935910,0.00000095,0
10037,443,55676,17,1399,192.93031602,0.00000191,1393.87184923,5.12875486,0.00000191,0
10038,443,55676,17,1399,192.91108453,0.00000215,1393.87245319,5.12815077,0.00000215,0
10039,443,55676,17,1399,192.89185687,0.00000095,1393.87305699,5.12754681,0.00000095,0
10040,443,55676,17,1399,192.87263305,0.00000191,1393.87366066,5.12694301,0.00000191,0
10041,443,55676,17,1399,192.85341305,0.00000215,1393.87426419,5.12633934,0.00000215,0
10042,55676,443,17,75,1131.16580311,0.00063586,96.76595745,21.81236674,0.00073600,0
10043,443,55676,17,1399,192.94689648,0.00004315,1393.87486757,5.12573581,0.00067902,0
10044,443,55676,17,1399,192.92767484,0.00000191,1393.87547081,5.12513243,0.00000191,0
10045,443,55676,17,1399,192.90845702,0.00000215,1393.87607391,5.12452919,0.00000215,0
10046,443,55676,17,1399,192.88924303,0.00000095,1393.87667687,5.12392609,0.00000095,0
10047,443,55676,17,1399,192.87003287,0.00000095,1393.87727968,5.12332313,0.00000095,0
10048,443,55676,17,1399,192.85082653,0.00000191,1393.87788235,5.12272032,0.00000191,0
10049,443,55676,17,1399,192.83162402,0.00000215,1393.87848488,5.12211765,0.00000215,0
10050,443,55676,17,1399,192.81242533,0.00000095,1393.87908727,5.12151512,0.00000095,0
10051,443,55676,17,1399,192.79323046,0.00000191,1393.87968952,5.12091273,0.00000191,0
10052,443,55676,17,1399,192.77403942,0.00000095,1393.88029163,5.12031048,0.00000095,0
10053,443,55676,17,1399,192.75485219,0.00000119,1393.88089359,5.11970837,0.00000119,0
10054,55676,443,17,75,1131.26433121,0.00035286,96.71974522,21.76595745,0.00041103,0
10055,443,55676,17,1399,192.84824361,0.00018811,1393.88149541,5.11910641,0.00054097,0
10056,443,55676,17,1399,192.82905473,0.00000095,1393.88209710,5.11850459,0.00000095,0
10057,443,55676,17,1399,192.80986966,0.00000095,1393.88269864,5.11790290,0.00000095,0
10058,443,55676,17,1399,192.79068842,0.00000095,1393.88330004,5.11730136,0.00000095,0
10059,443,55676,17,1399,192.77151099,0.00000215,1393.88390129,5.11669996,0.00000215,0
10060,443,55676,17,1399,192.75233738,0.00000095,1393.88450241,5.11609871,0.00000095,0
10061,443,55676,17,1399,192.73316758,0.00000095,1393.88510338,5.11549759,0.00000095,0
10062,443,55676,17,1399,192.71400159,0.00000095,1393.88570422,5.11489662,0.00000095,0
10063,443,55676,17,1399,192.69483942,0.00000215,1393.88630491,5.11429578,0.00000215,0
10064,443,55676,17,1399,192.67568105,0.00000095,1393.88690546,5.11369509,0.00000095,0
10065,443,55676,17,1399,192.65652649,0.00000191,1393.88750587,5.11309454,0.00000191,0
10066,443,55676,17,1399,192.63737575,0.00000215,1393.88810614,5.11249413,0.00000215,0
10067,443,55676,17,1399,192.61822880,0.00000095,1393.88870627,5.11189386,0.00000095,0
10068,443,55676,17,1399,192.59908567,0.00000095,1393.88930626,5.11129373,0.00000095,0
10069,443,55676,17,1399,192.57994634,0.00000095,1393.88990610,5.11069374,0.00000095,0
10070,443,55676,17,1399,192.56081081,0.00000095,1393.89050581,5.11009390,0.00000095,0
10071,443,55676,17,1399,192.54167909,0.00000215,1393.89110537,5.10949419,0.00000215,0
10072,443,55676,17,1399,192.52255116,0.00000095,1393.89170480,5.10889463,0.00000095,0
10073,443,55676,17,1399,192.50342704,0.00000191,1393.89230408,5.10829520,0.00000191,0
10074,443,55676,17,1399,192.48430671,0.00000119,1393.89290323,5.10769592,0.00000119,0
10075,443,55676,17,1399,192.46519019,0.00000095,1393.89350223,5.10709677,0.00000095,0
10076,443,55676,17,1399,192.44607746,0.00000191,1393.89410109,5.10649777,0.00000191,0
10077,443,55676,17,1399,192.42696852,0.00000095,1393.89469981,5.10589891,0.00000095,0
10078,443,55676,17,1399,192.40786338,0.00000119,1393.89529839,5.10530019,0.00000119,0
10079,443,55676,17,1399,192.38876204,0.00000095,1393.89589683,5.10470161,0.00000095,0
10080,443,55676,17,1399,192.36966448,0.00000191,1393.89649514,5.10410317,0.00000191,0
10081,443,55676,17,1399,192.35057072,0.00000095,1393.89709330,5.10350486,0.00000095,0
10082,55676,443,17,75,1131.66851925,0.00042510,96.67372881,21.71974522,0.00064707,0
10083,443,55676,17,1399,192.44378287,0.00030589,1393.89769132,5.10290670,0.00073099,0
10084,443,55676,17,1399,192.42468744,0.00000310,1393.89828920,5.10230868,0.00000310,0
10085,443,55676,17,1399,192.40559579,0.00000191,1393.89888694,5.10171080,0.00000191,0
10086,443,55676,17,1399,192.38650794,0.00000215,1393.89948454,5.10111306,0.00000215,0
10087,443,55676,17,1399,192.36742387,0.00000191,1393.90008200,5.10051546,0.00000191,0
10088,443,55676,17,1399,192.34834358,0.00000095,1393.90067932,5.09991800,0.00000095,0
10089,443,55676,17,1399,192.32926708,0.00000215,1393.90127650,5.09932068,0.00000215,0
10090,443,55676,17,1399,192.31019437,0.00000095,1393.90187354,5.09872350,0.00000095,0
10091,443,55676,17,1399,192.29112543,0.00000191,1393.90247044,5.09812646,0.00000191,0
10092,443,55676,17,1399,192.27206028,0.00000119,1393.90306720,5.09752956,0.00000119,0
10093,443,55676,17,1399,192.25299891,0.00000191,1393.90366382,5.09693280,0.00000191,0
10094,443,55676,17,1399,192.23394132,0.00000095,1393.90426030,5.09633618,0.00000095,0
10095,443,55676,17,1399,192.21488750,0.00000215,1393.90485664,5.09573970,0.00000215,0
10096,443,55676,17,1399,192.19583746,0.00000095,1393.90545284,5.09514336,0.00000095,0
10097,443,55676,17,1399,192.17679120,0.00000095,1393.90604891,5.09454716,0.00000095,0
10098,443,55676,17,1399,192.15774871,0.00000191,1393.90664483,5.09395109,0.00000191,0
10099,443,55676,17,1399,192.13871000,0.00000310,1393.90724061,5.09335517,0.00000310,0
10100,443,55676,17,1399,192.11967505,0.00000095,1393.90783626,5.09275939,0.00000095,0
10101,443,55676,17,1399,192.10064388,0.00000191,1393.90843176,5.09216374,0.00000191,0
10102,443,55676,17,1399,192.08161648,0.00000119,1393.90902713,5.09156824,0.00000119,0
10103,443,55676,17,1399,192.06259285,0.00000095,1393.90962235,5.09097287,0.00000095,0
10104,443,55676,17,1399,192.04357298,0.00000191,1393.91021744,5.09037765,0.00000191,0
10105,443,55676,17,1399,192.02455689,0.00004101,1393.91081239,5.08978256,0.00004101,0
10106,443,55676,17,1399,192.00554455,0.00000215,1393.91140720,5.08918761,0.00000215,0
10107,443,55676,17,1399,191.98653599,0.00000095,1393.91200187,5.08859280,0.00000095,0
10108,443,55676,17,1399,191.96753118,0.00020599,1393.91259640,5.08799813,0.00020599,0
10109,443,55676,17,1399,191.94853014,0.00000191,1393.91319079,5.08740360,0.00000191,0
10110,443,55676,17,1399,191.92953286,0.00000215,1393.91378505,5.08680921,0.00000215,0
10111,443,55676,17,1399,191.91053934,0.00000191,1393.91437916,5.08621495,0.00000191,0
10112,443,55676,17,1399,191.89154957,0.00000095,1393.91497314,5.08562084,0.00000095,0
10113,443,55676,17,1399,191.87256357,0.00000095,1393.91556697,5.08502686,0.00000095,0
10114,55676,443,17,75,1132.14641868,0.00017214,96.62790698,21.67372881,0.00077105,0
10115,443,55676,17,1399,191.96557523,0.00123096,1393.91616067,5.08443303,0.00140309,0
10116,443,55676,17,1399,191.94658754,0.00000310,1393.91675423,5.08383933,0.00000310,0
10117,443,55676,17,1399,191.92760360,0.00000286,1393.91734765,5.08324577,0.00000286,0
10118,443,55676,17,1399,191.90862342,0.00000215,1393.91794094,5.08265235,0.00000215,0
10119,443,55676,17,1399,191.88964699,0.00000286,1393.91853408,5.08205906,0.00000286,0
10120,443,55676,17,1399,191.87067431,0.00000310,1393.91912709,5.08146592,0.00000310,0
10121,443,55676,17,1399,191.85170539,0.00000191,1393.91971995,5.08087291,0.00000191,0
10122,443,55676,17,1399,191.83274021,0.00000191,1393.92031268,5.08028005,0.00000191,0
10123,443,55676,17,1399,191.81377879,0.00000215,1393.92090527,5.07968732,0.00000215,0
