number,source_port,destination_port,protocol,length,length_deviation,delta_time,flow_average_length,flow_length_deviation,flow_delta_time,human
2379,51691,443,6,66,634.56352636,0.00027394,0,0,0,0
2380,51688,53,6,54,646.28941685,0.00224304,66.60000000,15.75000000,0.01760697,0
2381,51692,443,6,66,634.01036269,0.00034189,0,0,0,0
2382,443,51503,6,54,645.73672853,0.00219512,701.37931034,648.55636364,0.00552702,0
2383,443,51503,6,320,379.45815358,0.00016689,700.68840580,381.37931034,0.00016689,1
2384,443,51503,6,85,614.29452350,0.00000000,699.57504521,615.68840580,0.00000000,1
2385,51503,443,6,54,645.02974138,0.00005007,718.73877551,667.46311475,0.00566912,0
2386,443,51503,6,93,605.75183111,0.00104094,698.48014440,606.57504521,0.00109100,1
2387,53,51689,6,54,644.49095607,0.00110197,72.00000000,22.50000000,0.00788689,0
2388,53,51690,6,54,644.21351700,0.00000000,80.20000000,32.75000000,0.00788689,0
2389,53,51688,6,242,455.93631670,0.00000000,104.00000000,184.00000000,0.01966095,0
2390,51690,53,6,54,643.74021505,0.00027108,63.66666667,11.60000000,0.00776601,0
2391,51689,53,6,54,643.46345658,0.00009608,63.66666667,11.60000000,0.00778103,0
2392,51503,443,6,93,604.18693597,0.00000596,716.19512195,625.73877551,0.00251603,1
2393,51688,53,6,54,642.92740550,0.00001383,64.50000000,12.60000000,0.00528383,0
2394,53,51688,6,54,642.65135251,0.00095010,94.00000000,50.00000000,0.00133705,0
2395,443,51691,6,66,630.37553648,0.00000000,0,0,0,0
2396,51688,53,6,54,642.10510511,0.00002503,63.00000000,10.50000000,0.00097513,0
2397,51691,443,6,54,641.82975986,0.00017190,60.00000000,12.00000000,0.00867391,0
2398,51691,443,6,573,122.55465066,0.00098610,231.00000000,513.00000000,0.00098610,0
2399,443,51692,6,66,629.50214225,0.00223899,0,0,0,0
2400,51692,443,6,54,641.23254818,0.00012589,60.00000000,12.00000000,0.00943995,0
2401,51692,443,6,330,364.95804795,0.00060511,150.00000000,270.00000000,0.00060511,0
2402,443,51584,6,54,640.80188276,0.00260305,0,0,0,0
2403,443,51503,6,776,81.47219846,0.00241089,698.61981982,77.51985560,0.01160598,1
2404,443,51503,6,722,27.43736640,0.00118709,698.66187050,23.38018018,0.00118709,1
2405,443,51503,6,85,609.57435897,0.00000000,697.56014363,613.66187050,0.00000000,1
2406,443,51503,6,93,601.31396839,0.00000000,696.47670251,604.56014363,0.00000000,1
2407,443,51691,6,54,640.05721605,0.00000000,60.00000000,12.00000000,0.01035404,0
2408,51503,443,6,54,639.78403756,0.00005388,713.51417004,662.19512195,0.01137185,0
2409,443,51692,6,54,639.51109215,0.00208712,60.00000000,12.00000000,0.00907302,0
2410,443,51691,6,1506,812.76162047,0.00114703,542.00000000,1446.00000000,0.00328803,0
2411,443,51691,6,1506,812.41517477,0.00120902,783.00000000,964.00000000,0.00120902,0
2412,443,51691,6,1503,809.06902429,0.00000000,927.00000000,720.00000000,0.00000000,1
2413,51691,443,6,54,640.27555366,0.00004792,186.75000000,177.00000000,0.01371598,0
2414,51691,443,6,118,576.00297999,0.00096703,173.00000000,68.75000000,0.00096703,0
2415,443,51692,6,1506,812.24212766,0.00013590,542.00000000,1446.00000000,0.00350690,0
2416,443,51692,6,1506,811.89663973,0.00000000,783.00000000,964.00000000,0.00000000,0
2417,443,51692,6,1506,811.55144558,0.00000000,927.60000000,723.00000000,0.00000000,0
2418,443,51692,6,416,278.79345516,0.00000000,842.33333333,511.60000000,0.00000000,1
2419,51692,443,6,54,640.67502124,0.00005603,126.00000000,96.00000000,0.01190495,0
2420,51300,443,6,452,242.40297240,0.00078201,0,0,0,1
2421,51229,443,6,457,237.30008489,0.00304294,411.75000000,60.33333333,6.86594296,1
2422,51229,443,6,1466,771.80059398,0.00004911,622.60000000,1054.25000000,0.00004911,0
2423,51229,443,6,1466,771.47328244,0.00000000,763.16666667,843.40000000,0.00000000,0
2424,51229,443,6,200,494.85375159,0.00000000,682.71428571,563.16666667,0.00000000,1
2425,443,51584,6,1506,811.35593220,0.00102592,780.00000000,1452.00000000,0.01420188,0
2426,443,51584,6,1506,811.01228293,0.00000000,1022.00000000,726.00000000,0.00000000,0
2427,443,51584,6,1506,810.66892464,0.00000000,1143.00000000,484.00000000,0.00000000,0
2428,443,51584,6,1506,810.32585696,0.00000000,1215.60000000,363.00000000,0.00000000,0
2429,443,51584,6,1506,809.98307953,0.00000000,1264.00000000,290.40000000,0.00000000,0
2430,443,51584,6,1506,809.64059197,0.00000000,1298.57142857,242.00000000,0.00000000,0
2431,443,51584,6,1506,809.29839391,0.00000000,1324.50000000,207.42857143,0.00000000,0
2432,443,51584,6,1506,808.95648500,0.00000000,1344.66666667,181.50000000,0.00000000,0
2433,443,51584,6,1506,808.61486486,0.00000000,1360.80000000,161.33333333,0.00000000,0
2434,443,51584,6,1506,808.27353314,0.00000000,1374.00000000,145.20000000,0.00000000,0
2435,51692,443,6,118,580.06751055,0.00009012,124.40000000,8.00000000,0.00499010,0
2436,51584,443,6,54,643.82285955,0.00005484,547.00000000,739.50000000,0.04347801,0
2437,443,51691,6,582,115.55143339,0.00405908,869.50000000,345.00000000,0.01031089,0
2438,443,51229,6,54,643.50273915,0.00137401,135.75000000,109.00000000,6.91633892,0
2439,443,51229,6,54,643.23167650,0.00000000,119.40000000,81.75000000,0.00000000,0
2440,443,51300,6,54,642.96084211,0.00110197,0,0,0,0
2441,51300,443,6,603,93.69023569,0.00001693,527.50000000,151.00000000,0.01081491,1
2442,443,51692,6,566,130.65082036,0.00113916,802.85714286,276.33333333,0.01279211,0
2443,443,51300,6,54,642.59587889,0.00424600,54.00000000,0.00000000,0.00540209,0
2444,443,51229,6,449,247.32576713,0.00709295,174.33333333,329.60000000,0.01359701,1
2445,443,51584,6,1506,809.77815126,0.00853610,1385.00000000,132.00000000,0.02771115,0
2446,443,51584,6,1506,809.43805124,0.00056195,1394.30769231,121.00000000,0.00056195,0
2447,443,51584,6,1506,809.09823678,0.00000000,1402.28571429,111.69230769,0.00000000,0
2448,443,51584,6,1506,808.75870751,0.00000000,1409.20000000,103.71428571,0.00000000,0
2449,443,51584,6,1506,808.41946309,0.00000000,1415.25000000,96.80000000,0.00000000,0
2450,443,51584,6,1506,808.08050314,0.00000000,1420.58823529,90.75000000,0.00000000,0
2451,443,51584,6,1506,807.74182733,0.00000000,1425.33333333,85.41176471,0.00000000,0
2452,443,51584,6,1506,807.40343527,0.00000000,1429.57894737,80.66666667,0.00000000,0
2453,443,51584,6,1506,807.06532663,0.00000000,1433.40000000,76.42105263,0.00000000,0
2454,443,51584,6,1506,806.72750105,0.00000000,1436.85714286,72.60000000,0.00000000,0
2455,51584,443,6,54,645.61004184,0.00012493,423.75000000,493.00000000,0.02825308,0
2456,443,51584,6,1506,806.65997491,0.00005913,1440.00000000,69.14285714,0.00018406,0
2457,443,51584,6,1506,806.32274247,0.00000000,1442.86956522,66.00000000,0.00000000,0
2458,443,51584,6,1506,805.98579189,0.00000000,1445.50000000,63.13043478,0.00000000,1
2459,443,51584,6,1506,805.64912281,0.00000000,1447.92000000,60.50000000,0.00000000,0
2460,443,51584,6,1506,805.31273486,0.00000000,1450.15384615,58.08000000,0.00000000,0
2461,443,51584,6,1471,769.97662771,0.00000000,1450.92592593,20.84615385,0.00000000,1
2462,51584,443,6,54,647.34459741,0.00007081,349.80000000,369.75000000,0.00012994,0
2463,443,51300,6,381,320.07464554,0.00933599,163.00000000,327.00000000,0.02578187,1
2464,51503,443,6,93,607.94122551,0.00085998,711.01209677,620.51417004,0.04927397,1
2465,51691,443,6,54,646.68791667,0.00529408,153.16666667,119.00000000,0.04910994,0
2466,51503,443,6,1466,765.58142441,0.00262403,714.04417671,754.98790323,0.00791812,1
2467,51503,443,6,1466,765.26269775,0.00000000,717.05200000,751.95582329,0.00000000,0
2468,51503,443,6,227,474.05576363,0.00000000,715.09960159,490.05200000,0.00000000,1
2469,51503,443,6,854,153.14143095,0.00040007,715.65079365,138.90039841,0.00040007,0
2470,443,51503,6,54,646.92224532,0.00246000,695.32737030,642.47670251,0.06010604,0
2471,51584,443,6,1482,781.34663342,0.00139189,538.50000000,1132.20000000,0.02236605,1
2472,51481,443,6,1471,770.02201911,0.00011492,0,0,0,1
2473,443,51503,6,54,647.29775748,0.00112605,694.18214286,641.32737030,0.00263286,0
2474,443,51503,6,54,647.02905770,0.00000000,693.04099822,640.18214286,0.00000000,0
2475,443,51503,6,54,646.76058091,0.00000000,691.90391459,639.04099822,0.00000000,0
2476,443,51503,6,54,646.49232684,0.00000000,690.77087034,637.90391459,0.00000000,0
2477,51692,443,6,54,646.22429519,0.00782704,112.66666667,70.40000000,0.05987191,0
2478,51229,443,6,54,645.95648570,0.00000191,604.12500000,628.71428571,0.06098986,0
2479,443,51503,6,592,107.68889809,0.02224016,690.59574468,98.77087034,0.03006911,1
2480,443,51503,6,352,347.64430642,0.00000000,689.99646018,338.59574468,0.00000000,1
2481,443,51503,6,241,458.50041391,0.00000000,689.20318021,448.99646018,0.00000000,1
2482,443,51503,6,93,606.31071576,0.00000000,688.15167549,596.20318021,0.00000000,1
2483,51503,443,6,54,645.05996691,0.00012898,713.03557312,661.65079365,0.03529096,0
2484,51503,443,6,93,605.79330302,0.00130486,710.59448819,620.03557312,0.00130486,1
2485,443,51481,6,1294,595.45702479,0.00428510,0,0,0,1
2486,443,51584,6,1305,606.21106981,0.00107288,1445.71428571,145.92592593,0.06053877,1
2487,51300,443,6,54,645.03922378,0.00097513,369.66666667,473.50000000,0.08327413,0
2488,443,51503,6,54,644.77300867,0.00353503,687.03521127,634.15167549,0.01130199,0
2489,51592,443,6,1470,771.49298680,0.00003791,0,0,0,1
2490,51590,443,6,1481,782.17484536,0.00009394,0,0,0,1
2491,51584,443,6,1441,741.85243199,0.03947401,667.42857143,902.50000000,0.08221793,1
2492,51481,443,6,54,645.45323445,0.00291419,762.50000000,1417.00000000,0.08501720,0
2493,443,51592,6,1506,806.81260297,0.00203300,0,0,0,0
2494,443,51592,6,1506,806.48044463,0.00000000,1506.00000000,0.00000000,0.00000000,0
2495,443,51590,6,548,151.85144033,0.00000000,0,0,0,0
2496,443,51590,6,1506,806.21102427,0.00000000,1027.00000000,958.00000000,0.00000000,0
2497,443,51590,6,1506,805.87952303,0.00000000,1186.66666667,479.00000000,0.00000000,0
2498,443,51592,6,536,164.45170571,0.00000000,1182.66666667,970.00000000,0.00000000,1
2499,51590,443,6,66,634.38414133,0.00012088,773.50000000,1415.00000000,0.04454207,0
2500,51590,443,6,66,634.12361396,0.00003600,537.66666667,707.50000000,0.00003600,0
2501,51590,443,6,54,645.86330049,0.00001907,416.75000000,483.66666667,0.00001907,0
2502,51592,443,6,54,645.59827657,0.00001693,762.00000000,1416.00000000,0.04470801,0
2503,51481,443,6,1505,805.66652994,0.00066400,1010.00000000,742.50000000,0.00288987,1
2504,51243,443,6,455,244.66379664,0.01907802,390.00000000,86.66666667,1.36730504,1
2505,51243,443,6,1466,766.43647541,0.00008702,605.20000000,1076.00000000,0.00008702,0
2506,51243,443,6,1045,345.12249078,0.00000000,678.50000000,439.80000000,0.00000000,1
2507,51595,443,6,1454,753.98116298,0.00089192,0,0,0,1
2508,51595,443,6,902,201.67253377,0.00000000,1178.00000000,552.00000000,0.00000000,1
2509,51595,443,6,93,607.40998363,0.00002718,816.33333333,1085.00000000,0.00002718,1
2510,443,51243,6,54,646.16155419,0.00461698,135.75000000,109.00000000,1.41758800,0
2511,443,51584,6,1405,705.10261652,0.00225496,1444.31034483,40.71428571,0.07687616,1
2512,443,51595,6,54,646.18553331,0.00242591,0,0,0,0
2513,443,51595,6,93,606.92156863,0.00000000,73.50000000,39.00000000,0.00000000,1
2514,443,51243,6,54,645.67374439,0.00000000,119.40000000,81.75000000,0.00468087,0
2515,443,51481,6,1328,628.58979592,0.00526595,1311.00000000,34.00000000,0.08564091,1
2516,51592,443,6,1504,804.33333333,0.00373602,1009.33333333,742.00000000,0.03904796,1
2517,443,51243,6,417,282.99469821,0.00307703,169.00000000,297.60000000,0.01207900,1
2518,443,51595,6,149,550.87933143,0.01385093,98.66666667,75.50000000,0.02592993,1
2519,51595,443,6,54,645.65484923,0.00012517,625.75000000,762.33333333,0.03535295,0
2520,443,51595,6,1506,806.60814664,0.00114202,450.50000000,1407.33333333,0.00126719,0
2521,443,51595,6,1506,806.27972313,0.00000000,661.60000000,1055.50000000,0.00000000,0
2522,443,51595,6,1506,805.95156695,0.00000000,802.33333333,844.40000000,0.00000000,0
2523,443,51595,6,1506,805.62367779,0.00000000,902.85714286,703.66666667,0.00000000,0
2524,443,51595,6,1506,805.29605531,0.00000000,978.25000000,603.14285714,0.00000000,0
2525,443,51595,6,1506,804.96869919,0.00000000,1036.88888889,527.75000000,0.00000000,0
2526,443,51595,6,1506,804.64160910,0.00000000,1083.80000000,469.11111111,0.00000000,0
2527,443,51595,6,530,171.68521527,0.00000000,1033.45454545,553.80000000,0.00000000,1
2528,443,51595,6,85,616.61550954,0.00000000,954.41666667,948.45454545,0.00000000,1
2529,51595,443,6,54,647.36525974,0.00013494,511.40000000,571.75000000,0.00127697,0
2530,51595,443,6,89,612.10263692,0.00220394,441.00000000,422.40000000,0.00220394,1
2531,51584,443,6,54,646.85442011,0.01585102,590.75000000,613.42857143,0.08057308,0
2532,51481,443,6,54,646.59221727,0.00011396,771.00000000,956.00000000,0.07488298,0
2533,443,51592,6,1506,805.66977310,0.00565815,1263.50000000,323.33333333,0.08139801,0
2534,443,51592,6,1506,805.34345889,0.00000000,1312.00000000,242.50000000,0.00000000,0
2535,443,51592,6,574,126.98259109,0.00000000,1189.00000000,738.00000000,0.00000000,1
2536,51592,443,6,54,646.93120194,0.00010681,770.50000000,955.33333333,0.04226398,0
2537,51241,443,6,455,245.66949838,0.00392318,330.00000000,166.66666667,0.58418512,1
2538,51241,443,6,1466,765.42984230,0.00007391,557.20000000,1136.00000000,0.00007391,0
2539,51241,443,6,1083,382.12045271,0.00000000,644.83333333,525.80000000,0.00000000,1
2540,51595,443,6,1454,752.96606061,0.00080109,585.71428571,1013.00000000,0.02652812,1
2541,51595,443,6,928,226.66195477,0.00000000,628.50000000,342.28571429,0.00000000,1
2542,51243,443,6,54,647.42955188,0.00465298,589.28571429,624.50000000,0.07093406,0
2543,443,51241,6,54,647.16828087,0.00025892,190.00000000,181.33333333,0.63429999,0
2544,443,51595,6,54,646.90722065,0.00348711,885.15384615,900.41666667,0.03726602,0
2545,443,51241,6,54,646.64637097,0.00109100,162.80000000,136.00000000,0.00457811,0
2546,443,51241,6,417,283.38573156,0.00968790,205.16666667,254.20000000,0.00968790,1
2547,443,51595,6,120,580.27155520,0.01564908,830.50000000,765.15384615,0.02642798,1
2548,443,51595,6,1506,805.96214257,0.00000000,875.53333333,675.50000000,0.00000000,0
2549,443,51595,6,1506,805.63768116,0.00000000,914.93750000,630.46666667,0.00000000,0
2550,443,51595,6,224,476.68651911,0.00000000,874.29411765,690.93750000,0.00000000,1
2551,443,51595,6,1506,805.50522928,0.00000000,909.38888889,631.70588235,0.00000000,0
2552,443,51595,6,1506,805.18134298,0.00000000,940.78947368,596.61111111,0.00000000,0
2553,443,51595,6,1506,804.85771704,0.00000000,969.05000000,565.21052632,0.00000000,0
2554,443,51595,6,1506,804.53435115,0.00000000,994.61904762,536.95000000,0.00000000,0
2555,443,51595,6,1506,804.21124498,0.00000000,1017.86363636,511.38095238,0.00000000,0
2556,443,51595,6,1506,803.88839823,0.00000000,1039.08695652,488.13636364,0.00000000,0
2557,443,51595,6,1506,803.56581059,0.00000000,1058.54166667,466.91304348,0.00000000,0
2558,443,51595,6,1506,803.24348175,0.00000000,1076.44000000,447.45833333,0.00000000,0
2559,443,51595,6,1506,802.92141139,0.00000000,1092.96153846,429.56000000,0.00000000,0
2560,443,51595,6,1506,802.59959920,0.00000000,1108.25925926,413.03846154,0.00000000,0
2561,443,51595,6,1506,802.27804487,0.00000000,1122.46428571,397.74074074,0.00000000,0
2562,443,51595,6,488,216.04325190,0.00000000,1100.58620690,634.46428571,0.00000000,1
2563,443,51595,6,1506,802.04323459,0.00000000,1114.10000000,405.41379310,0.00000000,0
2564,443,51595,6,1506,801.72228892,0.00000000,1126.74193548,391.90000000,0.00000000,0
2565,443,51595,6,1506,801.40160000,0.00000000,1138.59375000,379.25806452,0.00000000,0
2566,443,51595,6,1506,801.08116753,0.00000000,1149.72727273,367.40625000,0.00000000,0
2567,443,51595,6,1506,800.76099121,0.00000000,1160.20588235,356.27272727,0.00000000,0
2568,443,51595,6,1506,800.44107072,0.00000000,1170.08571429,345.79411765,0.00000000,0
2569,443,51595,6,1506,800.12140575,0.00000000,1179.41666667,335.91428571,0.00000000,0
2570,443,51595,6,1506,799.80199601,0.00000000,1188.24324324,326.58333333,0.00000000,1
2571,443,51595,6,1506,799.48284118,0.00000000,1196.60526316,317.75675676,0.00000000,0
2572,443,51595,6,1506,799.16394097,0.00000000,1204.53846154,309.39473684,0.00000000,0
2573,443,51595,6,1506,798.84529506,0.00000000,1212.07500000,301.46153846,0.00000000,0
2574,443,51595,6,555,152.47309685,0.00000000,1196.04878049,657.07500000,0.00000000,1
2575,51595,443,6,54,653.41235060,0.00031090,564.66666667,574.50000000,0.03513789,0
2576,443,51595,6,1506,798.84786937,0.00178194,1203.42857143,309.95121951,0.00209284,0
2577,443,51595,6,1506,798.52985669,0.00000000,1210.46511628,302.57142857,0.00000000,0
2578,443,51595,6,1506,798.21209710,0.00000000,1217.18181818,295.53488372,0.00000000,0
2579,443,51595,6,1506,797.89459029,0.00000000,1223.60000000,288.81818182,0.00000000,0
2580,443,51595,6,1506,797.57733598,0.00000000,1229.73913043,282.40000000,0.00000000,0
2581,443,51595,6,1506,797.26033386,0.00000000,1235.61702128,276.26086957,0.00000000,0
2582,443,51595,6,1506,796.94358363,0.00000000,1241.25000000,270.38297872,0.00000000,0
2583,443,51595,6,1506,796.62708499,0.00000000,1246.65306122,264.75000000,0.00000000,0
2584,443,51595,6,1506,796.31083763,0.00000000,1251.84000000,259.34693878,0.00000000,0
2585,443,51595,6,1506,795.99484127,0.00000000,1256.82352941,254.16000000,0.00000000,0
2586,443,51595,6,1506,795.67909560,0.00000000,1261.61538462,249.17647059,0.00000000,0
2587,443,51595,6,1506,795.36360032,0.00000000,1266.22641509,244.38461538,0.00000000,1
2588,443,51595,6,1506,795.04835513,0.00000000,1270.66666667,239.77358491,0.00000000,0
2589,443,51595,6,1506,794.73335975,0.00000000,1274.94545455,235.33333333,0.00000000,0
2590,443,51595,6,1506,794.41861386,0.00000000,1279.07142857,231.05454545,0.00000000,0
2591,443,51595,6,1506,794.10411718,0.00000000,1283.05263158,226.92857143,0.00000000,0
2592,443,51595,6,1506,793.78986941,0.00000000,1286.89655172,222.94736842,0.00000000,0
2593,443,51595,6,1506,793.47587025,0.00000000,1290.61016949,219.10344828,0.00000000,0
2594,443,51595,6,1506,793.16211941,0.00000000,1294.20000000,215.38983051,0.00000000,0
2595,443,51595,6,1506,792.84861660,0.00000000,1297.67213115,211.80000000,0.00000000,0
2596,443,51595,6,1506,792.53536152,0.00000000,1301.03225806,208.32786885,0.00000000,0
2597,443,51595,6,1506,792.22235387,0.00000000,1304.28571429,204.96774194,0.00000000,0
2598,443,51595,6,922,207.90959337,0.00000000,1298.31250000,382.28571429,0.00000000,1
2599,443,51595,6,1506,791.82754538,0.00000000,1301.50769231,207.68750000,0.00000000,1
2600,443,51595,6,1506,791.51518738,0.00000000,1304.60606061,204.49230769,0.00000000,0
2601,443,51595,6,1506,791.20307571,0.00000000,1307.61194030,201.39393939,0.00000000,0
2602,443,51595,6,1506,790.89121009,0.00000000,1310.52941176,198.38805970,0.00000000,0
2603,443,51595,6,1506,790.57959023,0.00000000,1313.36231884,195.47058824,0.00000000,0
2604,443,51595,6,1506,790.26821583,0.00000000,1316.11428571,192.63768116,0.00000000,0
2605,443,51595,6,1506,789.95708661,0.00000000,1318.78873239,189.88571429,0.00000000,0
2606,443,51595,6,1506,789.64620228,0.00000000,1321.38888889,187.21126761,0.00000000,0
2607,443,51595,6,1506,789.33556255,0.00000000,1323.91780822,184.61111111,0.00000000,0
2608,51595,443,6,54,662.97483287,0.00028896,513.60000000,510.66666667,0.00207090,0
2609,443,51595,6,1506,789.28577044,0.00004721,1326.37837838,182.08219178,0.00033617,0
2610,443,51595,6,1506,788.97563851,0.00000000,1328.77333333,179.62162162,0.00000000,0
2611,443,51595,6,1506,788.66575020,0.00000000,1331.10526316,177.22666667,0.00000000,1
2612,443,51595,6,1506,788.35610522,0.00000000,1333.37662338,174.89473684,0.00000000,0
2613,443,51595,6,1506,788.04670330,0.00000000,1335.58974359,172.62337662,0.00000000,0
2614,443,51595,6,1506,787.73754413,0.00000000,1337.74683544,170.41025641,0.00000000,0
2615,443,51595,6,1506,787.42862745,0.00000000,1339.85000000,168.25316456,0.00000000,0
2616,443,51595,6,1506,787.11995296,0.00000000,1341.90123457,166.15000000,0.00000000,0
2617,51595,443,6,54,665.18847962,0.00007892,471.81818182,459.60000000,0.00012612,0
2618,443,51595,6,1506,787.07207207,0.00215888,1343.90243902,164.09876543,0.00223780,0
2619,443,51595,6,1506,786.76389977,0.00000000,1345.85542169,162.09756098,0.00000000,0
2620,443,51595,6,1506,786.45596869,0.00000000,1347.76190476,160.14457831,0.00000000,0
2621,443,51595,6,1506,786.14827856,0.00000000,1349.62352941,158.23809524,0.00000000,0
2622,443,51595,6,1506,785.84082910,0.00000000,1351.44186047,156.37647059,0.00000000,0
2623,443,51595,6,1506,785.53362002,0.00000000,1353.21839080,154.55813953,0.00000000,0
2624,443,51595,6,1506,785.22665104,0.00000000,1354.95454545,152.78160920,0.00000000,0
2625,443,51595,6,1506,784.91992188,0.00000000,1356.65168539,151.04545455,0.00000000,0
2626,443,51595,6,1506,784.61343225,0.00000000,1358.31111111,149.34831461,0.00000000,0
2627,443,51595,6,1506,784.30718189,0.00000000,1359.93406593,147.68888889,0.00000000,0
2628,443,51595,6,1506,784.00117050,0.00000000,1361.52173913,146.06593407,0.00000000,0
2629,443,51595,6,1506,783.69539782,0.00000000,1363.07526882,144.47826087,0.00000000,0
2630,443,51595,6,1506,783.38986355,0.00000000,1364.59574468,142.92473118,0.00000000,0
2631,443,51595,6,1506,783.08456742,0.00000000,1366.08421053,141.40425532,0.00000000,0
2632,443,51595,6,1506,782.77950915,0.00000000,1367.54166667,139.91578947,0.00000000,0
2633,443,51595,6,1506,782.47468847,0.00000000,1368.96907216,138.45833333,0.00000000,0
2634,443,51595,6,1506,782.17010510,0.00000000,1370.36734694,137.03092784,0.00000000,1
2635,443,51595,6,1506,781.86575875,0.00000000,1371.73737374,135.63265306,0.00000000,0
2636,443,51595,6,1506,781.56164916,0.00000000,1373.08000000,134.26262626,0.00000000,0
2637,443,51595,6,1506,781.25777605,0.00000000,1374.39603960,132.92000000,0.00000000,0
2638,443,51595,6,1506,780.95413914,0.00000000,1375.68627451,131.60396040,0.00000000,0
2639,443,51595,6,1506,780.65073815,0.00000000,1376.95145631,130.31372549,0.00000000,0
2640,443,51595,6,1506,780.34757282,0.00000000,1378.19230769,129.04854369,0.00000000,0
2641,443,51595,6,1506,780.04464286,0.00000000,1379.40952381,127.80769231,0.00000000,0
2642,443,51595,6,1506,779.74194800,0.00000000,1380.60377358,126.59047619,0.00000000,0
2643,443,51595,6,1506,779.43948798,0.00000000,1381.77570093,125.39622642,0.00000000,0
2644,443,51595,6,1506,779.13726250,0.00000000,1382.92592593,124.22429907,0.00000000,0
2645,443,51595,6,1506,778.83527132,0.00000000,1384.05504587,123.07407407,0.00000000,0
2646,443,51595,6,1506,778.53351414,0.00000000,1385.16363636,121.94495413,0.00000000,0
2647,443,51595,6,1506,778.23199070,0.00000000,1386.25225225,120.83636364,0.00000000,0
2648,443,51595,6,1506,777.93070074,0.00000000,1387.32142857,119.74774775,0.00000000,0
2649,443,51595,6,1506,777.62964396,0.00000000,1388.37168142,118.67857143,0.00000000,0
2650,51595,443,6,54,674.67117988,0.00030708,437.00000000,417.81818182,0.00246596,0
2651,443,51595,6,1506,777.58971384,0.00007010,1389.40350877,117.62831858,0.00037718,0
2652,443,51595,6,1506,777.28913800,0.00000000,1390.41739130,116.59649123,0.00000000,0
2653,443,51595,6,1506,776.98879444,0.00000000,1391.41379310,115.58260870,0.00000000,0
2654,443,51595,6,1506,776.68868289,0.00000000,1392.39316239,114.58620690,0.00000000,0
2655,443,51595,6,1506,776.38880309,0.00000000,1393.35593220,113.60683761,0.00000000,0
2656,443,51595,6,1506,776.08915477,0.00000000,1394.30252101,112.64406780,0.00000000,0
2657,443,51595,6,1506,775.78973765,0.00000000,1395.23333333,111.69747899,0.00000000,0
2658,443,51595,6,1506,775.49055148,0.00000000,1396.14876033,110.76666667,0.00000000,1
2659,443,51595,6,1506,775.19159599,0.00000000,1397.04918033,109.85123967,0.00000000,0
2660,443,51595,6,1506,774.89287091,0.00000000,1397.93495935,108.95081967,0.00000000,0
2661,443,51595,6,1506,774.59437596,0.00000000,1398.80645161,108.06504065,0.00000000,0
2662,443,51595,6,1506,774.29611090,0.00000000,1399.66400000,107.19354839,0.00000000,0
2663,443,51595,6,1506,773.99807544,0.00000000,1400.50793651,106.33600000,0.00000000,0
2664,443,51595,6,1506,773.70026933,0.00000000,1401.33858268,105.49206349,0.00000000,0
2665,443,51595,6,1506,773.40269231,0.00000000,1402.15625000,104.66141732,0.00000000,0
2666,443,51595,6,1506,773.10534410,0.00000000,1402.96124031,103.84375000,0.00000000,0
2667,443,51595,6,1506,772.80822444,0.00000000,1403.75384615,103.03875969,0.00000000,0
2668,443,51595,6,1506,772.51133308,0.00000000,1404.53435115,102.24615385,0.00000000,0
2669,443,51595,6,1506,772.21466974,0.00000000,1405.30303030,101.46564885,0.00000000,0
2670,443,51595,6,1506,771.91823417,0.00000000,1406.06015038,100.69696970,0.00000000,0
2671,443,51595,6,1506,771.62202609,0.00000000,1406.80597015,99.93984962,0.00000000,0
2672,443,51595,6,1506,771.32604526,0.00000000,1407.54074074,99.19402985,0.00000000,0
2673,443,51595,6,1506,771.03029141,0.00000000,1408.26470588,98.45925926,0.00000000,0
2674,443,51595,6,1506,770.73476428,0.00000000,1408.97810219,97.73529412,0.00000000,0
2675,443,51595,6,1506,770.43946360,0.00000000,1409.68115942,97.02189781,0.00000000,0
2676,443,51595,6,1506,770.14438912,0.00000000,1410.37410072,96.31884058,0.00000000,0
2677,443,51595,6,1506,769.84954058,0.00000000,1411.05714286,95.62589928,0.00000000,0
2678,443,51595,6,1506,769.55491772,0.00000000,1411.73049645,94.94285714,0.00000000,0
2679,443,51595,6,1506,769.26052028,0.00000000,1412.39436620,94.26950355,0.00000000,0
2680,443,51595,6,1506,768.96634799,0.00000000,1413.04895105,93.60563380,0.00000000,0
2681,443,51595,6,1506,768.67240061,0.00000000,1413.69444444,92.95104895,0.00000000,1
2682,443,51595,6,1506,768.37867788,0.00000000,1414.33103448,92.30555556,0.00000000,0
2683,51595,443,6,54,683.91482047,0.00035501,407.53846154,383.00000000,0.00042510,0
2684,443,51595,6,1506,768.34631539,0.00005293,1414.95890411,91.66896552,0.00040793,0
2685,443,51595,6,1506,768.05305344,0.00000000,1415.57823129,91.04109589,0.00000000,0
2686,443,51595,6,1506,767.76001526,0.00000000,1416.18918919,90.42176871,0.00000000,0
2687,443,51595,6,1506,767.46720061,0.00000000,1416.79194631,89.81081081,0.00000000,0
2688,443,51595,6,1506,767.17460923,0.00000000,1417.38666667,89.20805369,0.00000000,0
2689,443,51595,6,1506,766.88224085,0.00000000,1417.97350993,88.61333333,0.00000000,0
2690,443,51595,6,1506,766.59009524,0.00000000,1418.55263158,88.02649007,0.00000000,0
